outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_204_34811_20130130_015529_inLine.sph	34811	20130130	015529	34811	inLine	WESTERN	M	HOME_OFFICE_MOBILE	34	AIRTEL	NOKIA	4798240	8000
BABEL_OP1_204_34811_20130130_015529_outLine.sph	34811	20130130	015529	34811	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	37	TATA_DOCOMO	SAMSUNG	4800000	8000
BABEL_OP1_204_34860_20130524_205736_outLine.sph	34860	20130524	205736	34860	outLine	CENTRAL	F	HOME_OFFICE_MOBILE	20	VODAFONE	NOKIA	4798240	8000
BABEL_OP1_204_34860_20130524_205736_inLine.sph	34860	20130524	205736	34860	inLine	CENTRAL	F	MICROPHONE	20	VODAFONE	SAMSUNG	29118336	48000
BABEL_OP1_204_35000_20130217_021526_outLine.sph	35000	20130217	021526	35000	outLine	MADURAI	M	HOME_OFFICE_MOBILE	27	AIRTEL	NOKIA	4801920	8000
BABEL_OP1_204_35000_20130217_021526_inLine.sph	35000	20130217	021526	35000	inLine	WESTERN	M	HOME_OFFICE_MOBILE	25	AIRCEL	AGTEL	4796480	8000
BABEL_OP1_204_36293_20130107_173251_inLine.sph	36293	20130107	173251	36293	inLine	WESTERN	M	STREET	20	VODAFONE	SAMSUNG	4798560	8000
BABEL_OP1_204_36293_20130107_173251_outLine.sph	36293	20130107	173251	36293	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	21	AIRCEL	GLX	4798400	8000
BABEL_OP1_204_37228_20130224_205648_inLine.sph	37228	20130224	205648	37228	inLine	NORTHERN	F	STREET	19	VODAFONE	LAVA	4800160	8000
BABEL_OP1_204_37228_20130224_205648_outLine.sph	37228	20130224	205648	37228	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	20	TATA_DOCOMO	SOLOKING	4803840	8000
BABEL_OP1_204_38588_20130119_231312_outLine.sph	38588	20130119	231312	38588	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	50	AIRCEL	LG	4800800	8000
BABEL_OP1_204_38588_20130119_231312_inLine.sph	38588	20130119	231312	38588	inLine	WESTERN	F	STREET	42	AIRTEL	NOKIA	4799360	8000
BABEL_OP1_204_38664_20130116_202337_outLine.sph	38664	20130116	202337	38664	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	30	AIRCEL	MICROMAX	4802240	8000
BABEL_OP1_204_38664_20130116_202337_inLine.sph	38664	20130116	202337	38664	inLine	CENTRAL	M	STREET	46	VODAFONE	SAMSUNG	4795200	8000
BABEL_OP1_204_39307_20130104_021512_outLine.sph	39307	20130104	021512	39307	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	40	AIRCEL	NOKIA	4800000	8000
BABEL_OP1_204_39307_20130104_021512_inLine.sph	39307	20130104	021512	39307	inLine	CENTRAL	F	HOME_OFFICE_MOBILE	42	VODAFONE	SAMSUNG	4797440	8000
BABEL_OP1_204_39638_20130605_153521_outLine.sph	39638	20130605	153521	39638	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	46	AIRTEL	SAMSUNG	4800960	8000
BABEL_OP1_204_39638_20130605_153521_inLine.sph	39638	20130605	153521	39638	inLine	NORTHERN	F	HOME_OFFICE_MOBILE	26	VODAFONE	SAMSUNG	4797760	8000
BABEL_OP1_204_39848_20130130_204605_inLine.sph	39848	20130130	204605	39848	inLine	SOUTHERN	M	VEHICLE	40	VODAFONE	SAMSUNG	4798560	8000
BABEL_OP1_204_39848_20130130_204605_outLine.sph	39848	20130130	204605	39848	outLine	NORTHERN	F	PUBLIC_PLACE	38	AIRTEL	NOKIA	4801600	8000
BABEL_OP1_204_39893_20130313_023055_inLine.sph	39893	20130313	023055	39893	inLine	CENTRAL	M	PUBLIC_PLACE	36	VODAFONE	NOKIA	4800160	8000
BABEL_OP1_204_39893_20130313_023055_outLine.sph	39893	20130313	023055	39893	outLine	CENTRAL	F	PUBLIC_PLACE	36	IDEA	NOKIA	4800000	8000
BABEL_OP1_204_40565_20130129_202204_outLine.sph	40565	20130129	202204	40565	outLine	NORTHERN	F	VEHICLE	45	AIRTEL	SONY	4790880	8000
BABEL_OP1_204_40565_20130129_202204_inLine.sph	40565	20130129	202204	40565	inLine	NORTHERN	F	VEHICLE	40	VODAFONE	NOKIA	4794240	8000
BABEL_OP1_204_40648_20130710_170435_outLine.sph	40648	20130710	170435	40648	outLine	WESTERN	F	HOME_OFFICE_MOBILE	31	VODAFONE	SONY	4798720	8000
BABEL_OP1_204_40648_20130710_170435_inLine.sph	40648	20130710	170435	40648	inLine	WESTERN	F	HOME_OFFICE_LANDLINE	32	RELIANCE	RELIANCE	4800160	8000
BABEL_OP1_204_41334_20130311_032651_outLine.sph	41334	20130311	032651	41334	outLine	CENTRAL	F	PUBLIC_PLACE	32	AIRCEL	SAMSUNG	4758560	8000
BABEL_OP1_204_41334_20130311_032651_inLine.sph	41334	20130311	032651	41334	inLine	CENTRAL	M	PUBLIC_PLACE	32	VODAFONE	SAMSUNG	4751520	8000
BABEL_OP1_204_41598_20130227_193020_inLine.sph	41598	20130227	193020	41598	inLine	NORTHERN	M	PUBLIC_PLACE	32	VODAFONE	NOKIA	4799680	8000
BABEL_OP1_204_41598_20130227_193020_outLine.sph	41598	20130227	193020	41598	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	38	AIRTEL	NOKIA	4799200	8000
BABEL_OP1_204_41720_20130524_184216_outLine.sph	41720	20130524	184216	41720	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	20	AIRTEL	NOKIA	4800960	8000
BABEL_OP1_204_41720_20130524_184216_inLine.sph	41720	20130524	184216	41720	inLine	CENTRAL	F	MICROPHONE	19	VODAFONE	SAMSUNG	29005184	48000
BABEL_OP1_204_41890_20130227_233410_outLine.sph	41890	20130227	233410	41890	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	25	AIRTEL	SAMSUNG	4796160	8000
BABEL_OP1_204_41890_20130227_233410_inLine.sph	41890	20130227	233410	41890	inLine	NORTHERN	F	VEHICLE	31	VODAFONE	NOKIA	4793280	8000
BABEL_OP1_204_41920_20130101_031856_inLine.sph	41920	20130101	031856	41920	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	20	AIRTEL	NOKIA	4796320	8000
BABEL_OP1_204_41958_20130120_014156_inLine.sph	41958	20130120	014156	41958	inLine	SOUTHERN	M	STREET	46	VODAFONE	SAMSUNG	718880	8000
BABEL_OP1_204_41958_20130120_013639_outLine.sph	41958	20130120	013639	41958	outLine	NORTHERN	M	STREET	30	AIRTEL	NOKIA	599200	8000
BABEL_OP1_204_41958_20130120_013639_inLine.sph	41958	20130120	013639	41958	inLine	SOUTHERN	M	STREET	46	VODAFONE	SAMSUNG	598400	8000
BABEL_OP1_204_41958_20130120_014156_outLine.sph	41958	20130120	014156	41958	outLine	NORTHERN	M	STREET	30	AIRTEL	NOKIA	722560	8000
BABEL_OP1_204_41958_20130120_015222_inLine.sph	41958	20130120	015222	41958	inLine	SOUTHERN	M	STREET	46	VODAFONE	SAMSUNG	3483200	8000
BABEL_OP1_204_41958_20130120_015222_outLine.sph	41958	20130120	015222	41958	outLine	NORTHERN	M	STREET	30	AIRTEL	NOKIA	3491040	8000
BABEL_OP1_204_42299_20130613_164705_outLine.sph	42299	20130613	164705	42299	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	22	AIRCEL	NOKIA	4802080	8000
BABEL_OP1_204_42299_20130613_164705_inLine.sph	42299	20130613	164705	42299	inLine	NORTHERN	M	MICROPHONE	22	VODAFONE	SAMSUNG	29207424	48000
BABEL_OP1_204_42526_20130225_185629_inLine.sph	42526	20130225	185629	42526	inLine	NORTHERN	M	PUBLIC_PLACE	22	TATA_DOCOMO	G-SING	4800320	8000
BABEL_OP1_204_42526_20130225_185629_outLine.sph	42526	20130225	185629	42526	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	43	AIRTEL	NOKIA	4801280	8000
BABEL_OP1_204_43286_20130104_031805_outLine.sph	43286	20130104	031805	43286	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	25	AIRCEL	SONY	4801920	8000
BABEL_OP1_204_43286_20130104_031805_inLine.sph	43286	20130104	031805	43286	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	52	VODAFONE	SAMSUNG	4792000	8000
BABEL_OP1_204_43323_20130523_152627_outLine.sph	43323	20130523	152627	43323	outLine	WESTERN	M	HOME_OFFICE_MOBILE	23	AIRTEL	FORME	4800320	8000
BABEL_OP1_204_43323_20130523_152627_inLine.sph	43323	20130523	152627	43323	inLine	WESTERN	F	MICROPHONE	23	VODAFONE	SAMSUNG	29071744	48000
BABEL_OP1_204_43794_20130627_212826_inLine.sph	43794	20130627	212826	43794	inLine	SOUTHERN	M	MICROPHONE	23	VODAFONE	NOKIA	29336448	48000
BABEL_OP1_204_43794_20130627_212826_outLine.sph	43794	20130627	212826	43794	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	22	AIRCEL	NOKIA	4800640	8000
BABEL_OP1_204_44347_20130220_035919_outLine.sph	44347	20130220	035919	44347	outLine	CENTRAL	M	HOME_OFFICE_MOBILE	20	TATA_DOCOMO	SAMSUNG	4817120	8000
BABEL_OP1_204_44347_20130220_035919_inLine.sph	44347	20130220	035919	44347	inLine	SOUTHERN	M	HOME_OFFICE_MOBILE	20	AIRTEL	SAMSUNG	4794560	8000
BABEL_OP1_204_44898_20130705_195912_outLine.sph	44898	20130705	195912	44898	outLine	MADURAI	F	HOME_OFFICE_MOBILE	59	AIRTEL	NOKIA	4802080	8000
BABEL_OP1_204_44898_20130705_195912_inLine.sph	44898	20130705	195912	44898	inLine	MADURAI	F	HOME_OFFICE_LANDLINE	47	RELIANCE	RELIANCE	4800000	8000
BABEL_OP1_204_45459_20130302_031028_inLine.sph	45459	20130302	031028	45459	inLine	NORTHERN	M	VEHICLE	23	VODAFONE	NOKIA	4797120	8000
BABEL_OP1_204_45459_20130302_031028_outLine.sph	45459	20130302	031028	45459	outLine	NORTHERN	F	VEHICLE	19	AIRCEL	NOKIA	4799360	8000
BABEL_OP1_204_45699_20130815_000115_outLine.sph	45699	20130815	000115	45699	outLine	WESTERN	M	HOME_OFFICE_MOBILE	34	MTS	NOKIA	4801120	8000
BABEL_OP1_204_45699_20130815_000115_inLine.sph	45699	20130815	000115	45699	inLine	WESTERN	M	CAR_KIT	36	VODAFONE	SAMSUNG	4800320	8000
BABEL_OP1_204_46066_20130226_201734_outLine.sph	46066	20130226	201734	46066	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	26	AIRTEL	SAMSUNG	4799840	8000
BABEL_OP1_204_46066_20130226_201734_inLine.sph	46066	20130226	201734	46066	inLine	NORTHERN	F	HOME_OFFICE_MOBILE	33	VODAFONE	NOKIA	4800000	8000
BABEL_OP1_204_46169_20130218_214523_inLine.sph	46169	20130218	214523	46169	inLine	SOUTHERN	M	PUBLIC_PLACE	22	AIRCEL	SONY	4798880	8000
BABEL_OP1_204_46558_20130103_175101_inLine.sph	46558	20130103	175101	46558	inLine	WESTERN	M	HOME_OFFICE_MOBILE	29	VODAFONE	SAMSUNG	4799520	8000
BABEL_OP1_204_46558_20130103_175101_outLine.sph	46558	20130103	175101	46558	outLine	WESTERN	M	HOME_OFFICE_MOBILE	30	AIRCEL	SAMSUNG	4800640	8000
BABEL_OP1_204_46905_20130704_183507_inLine.sph	46905	20130704	183507	46905	inLine	SOUTHERN	F	CAR_KIT	32	VODAFONE	NOKIA	4800320	8000
BABEL_OP1_204_46905_20130704_183507_outLine.sph	46905	20130704	183507	46905	outLine	SOUTHERN	F	HOME_OFFICE_LANDLINE	31	RELIANCE	RELIANCE	4801760	8000
BABEL_OP1_204_47156_20130310_000732_outLine.sph	47156	20130310	000732	47156	outLine	CENTRAL	M	PUBLIC_PLACE	36	AIRTEL	NOKIA	4801760	8000
BABEL_OP1_204_47156_20130310_000732_inLine.sph	47156	20130310	000732	47156	inLine	CENTRAL	M	PUBLIC_PLACE	32	VODAFONE	NOKIA	4800640	8000
BABEL_OP1_204_47283_20130102_220157_inLine.sph	47283	20130102	220157	47283	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	27	VODAFONE	NOKIA	4800160	8000
BABEL_OP1_204_47283_20130102_220157_outLine.sph	47283	20130102	220157	47283	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	24	AIRTEL	BLACKBERRY	4801600	8000
BABEL_OP1_204_47802_20130614_155949_outLine.sph	47802	20130614	155949	47802	outLine	NORTHERN	M	PUBLIC_PLACE	21	AIRCEL	SAMSUNG	3672800	8000
BABEL_OP1_204_47802_20130614_155949_inLine.sph	47802	20130614	155949	47802	inLine	CENTRAL	M	MICROPHONE	20	VODAFONE	NOKIA	23567232	48000
BABEL_OP1_204_47823_20130209_191710_outLine.sph	47823	20130209	191710	47823	outLine	WESTERN	M	STREET	47	AIRTEL	CELKON	4558240	8000
BABEL_OP1_204_47823_20130209_191710_inLine.sph	47823	20130209	191710	47823	inLine	WESTERN	M	STREET	53	VODAFONE	SAMSUNG	4554880	8000
BABEL_OP1_204_47878_20130128_213649_outLine.sph	47878	20130128	213649	47878	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	36	AIRTEL	NOKIA	676320	8000
BABEL_OP1_204_47878_20130128_214921_outLine.sph	47878	20130128	214921	47878	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	36	AIRTEL	NOKIA	4122240	8000
BABEL_OP1_204_47878_20130128_214921_inLine.sph	47878	20130128	214921	47878	inLine	SOUTHERN	M	VEHICLE	34	VODAFONE	SAMSUNG	4119360	8000
BABEL_OP1_204_47878_20130128_213649_inLine.sph	47878	20130128	213649	47878	inLine	SOUTHERN	M	VEHICLE	34	VODAFONE	SAMSUNG	676320	8000
BABEL_OP1_204_47923_20130812_172435_inLine.sph	47923	20130812	172435	47923	inLine	MADURAI	F	PUBLIC_PLACE	33	VODAFONE	SAMSUNG	4799520	8000
BABEL_OP1_204_47923_20130812_172435_outLine.sph	47923	20130812	172435	47923	outLine	MADURAI	F	HOME_OFFICE_MOBILE	51	AIRCEL	NOKIA	4799360	8000
BABEL_OP1_204_48299_20130531_202054_outLine.sph	48299	20130531	202054	48299	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	28	AIRCEL	SAMSUNG	4799840	8000
BABEL_OP1_204_48299_20130531_202054_inLine.sph	48299	20130531	202054	48299	inLine	NORTHERN	F	MICROPHONE	32	VODAFONE	SAMSUNG	29135232	48000
BABEL_OP1_204_48610_20130114_165811_outLine.sph	48610	20130114	165811	48610	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	32	IDEA	NOKIA	4802080	8000
BABEL_OP1_204_48610_20130114_165811_inLine.sph	48610	20130114	165811	48610	inLine	NORTHERN	M	STREET	33	VODAFONE	SAMSUNG	4800160	8000
BABEL_OP1_204_49768_20130115_220927_outLine.sph	49768	20130115	220927	49768	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	30	AIRCEL	NOKIA	4797920	8000
BABEL_OP1_204_49768_20130115_220927_inLine.sph	49768	20130115	220927	49768	inLine	NORTHERN	M	STREET	36	VODAFONE	SAMSUNG	4799360	8000
BABEL_OP1_204_49775_20121219_214712_inLine.sph	49775	20121219	214712	49775	inLine	NORTHERN	F	PUBLIC_PLACE	23	AIRTEL	NOKIA	4798560	8000
BABEL_OP1_204_49912_20130313_040643_outLine.sph	49912	20130313	040643	49912	outLine	CENTRAL	M	PUBLIC_PLACE	33	AIRCEL	NOKIA	4804320	8000
BABEL_OP1_204_49912_20130313_040643_inLine.sph	49912	20130313	040643	49912	inLine	CENTRAL	M	PUBLIC_PLACE	33	VODAFONE	NOKIA	4789600	8000
BABEL_OP1_204_49945_20130624_173403_outLine.sph	49945	20130624	173403	49945	outLine	NORTHERN	F	PUBLIC_PLACE	28	AIRTEL	NOKIA	4802080	8000
BABEL_OP1_204_49945_20130624_173403_inLine.sph	49945	20130624	173403	49945	inLine	MADURAI	F	HOME_OFFICE_LANDLINE	32	RELIANCE	RELIANCE	4800960	8000
BABEL_OP1_204_50810_20121218_184451_inLine.sph	50810	20121218	184451	50810	inLine	MADURAI	F	HOME_OFFICE_MOBILE	26	AIRTEL	NOKIA	4796000	8000
BABEL_OP1_204_50810_20121218_184451_outLine.sph	50810	20121218	184451	50810	outLine	CENTRAL	F	HOME_OFFICE_MOBILE	27	VODAFONE	NOKIA	4799520	8000
BABEL_OP1_204_51156_20130821_223730_outLine.sph	51156	20130821	223730	51156	outLine	MADURAI	F	STREET	53	UNKNOWN	UNKNOWN	4801280	8000
BABEL_OP1_204_51156_20130821_223730_inLine.sph	51156	20130821	223730	51156	inLine	SOUTHERN	F	STREET	48	UNKNOWN	UNKNOWN	4800000	8000
BABEL_OP1_204_51185_20130517_170655_outLine.sph	51185	20130517	170655	51185	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	49	AIRTEL	NOKIA	4801440	8000
BABEL_OP1_204_51185_20130517_170655_inLine.sph	51185	20130517	170655	51185	inLine	WESTERN	F	MICROPHONE	24	VODAFONE	SAMSUNG	29134720	48000
BABEL_OP1_204_51407_20130127_044800_inLine.sph	51407	20130127	044800	51407	inLine	NORTHERN	M	VEHICLE	25	VODAFONE	SAMSUNG	2327360	8000
BABEL_OP1_204_51407_20130127_042921_inLine.sph	51407	20130127	042921	51407	inLine	NORTHERN	M	VEHICLE	25	VODAFONE	SAMSUNG	2471040	8000
BABEL_OP1_204_52301_20130113_034941_inLine.sph	52301	20130113	034941	52301	inLine	NORTHERN	M	HOME_OFFICE_MOBILE	37	VODAFONE	SAMSUNG	4792640	8000
BABEL_OP1_204_52301_20130113_034941_outLine.sph	52301	20130113	034941	52301	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	31	AIRTEL	NOKIA	4794240	8000
BABEL_OP1_204_52322_20130524_175752_outLine.sph	52322	20130524	175752	52322	outLine	SOUTHERN	M	HOME_OFFICE_MOBILE	20	AIRTEL	NOKIA	4802080	8000
BABEL_OP1_204_52322_20130524_175752_inLine.sph	52322	20130524	175752	52322	inLine	SOUTHERN	M	MICROPHONE	20	VODAFONE	SAMSUNG	29245312	48000
BABEL_OP1_204_52717_20130107_043805_inLine.sph	52717	20130107	043805	52717	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	51	VODAFONE	SAMSUNG	4799840	8000
BABEL_OP1_204_52717_20130107_043805_outLine.sph	52717	20130107	043805	52717	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	44	AIRCEL	KARBONN	4800480	8000
BABEL_OP1_204_52803_20130802_163814_outLine.sph	52803	20130802	163814	52803	outLine	MADURAI	M	HOME_OFFICE_MOBILE	22	AIRTEL	MICROMAX	4801280	8000
BABEL_OP1_204_52803_20130802_163814_inLine.sph	52803	20130802	163814	52803	inLine	MADURAI	F	HOME_OFFICE_LANDLINE	32	RELIANCE	RELIANCE	4800160	8000
BABEL_OP1_204_52804_20130103_212424_inLine.sph	52804	20130103	212424	52804	inLine	MADURAI	M	HOME_OFFICE_MOBILE	23	VODAFONE	NOKIA	4800160	8000
BABEL_OP1_204_52804_20130103_212424_outLine.sph	52804	20130103	212424	52804	outLine	MADURAI	M	HOME_OFFICE_MOBILE	24	AIRTEL	NOKIA	4800800	8000
BABEL_OP1_204_53068_20130830_003817_outLine.sph	53068	20130830	003817	53068	outLine	NORTHERN	F	PUBLIC_PLACE	31	AIRCEL	NOKIA	4800320	8000
BABEL_OP1_204_53068_20130830_003817_inLine.sph	53068	20130830	003817	53068	inLine	NORTHERN	F	VEHICLE	32	VODAFONE	SAMSUNG	4799520	8000
BABEL_OP1_204_53144_20130217_224136_inLine.sph	53144	20130217	224136	53144	inLine	SOUTHERN	F	HOME_OFFICE_MOBILE	32	VODAFONE	SAMSUNG	619200	8000
BABEL_OP1_204_53144_20130217_225527_inLine.sph	53144	20130217	225527	53144	inLine	SOUTHERN	F	HOME_OFFICE_MOBILE	32	VODAFONE	SAMSUNG	4181760	8000
BABEL_OP1_204_53144_20130217_224136_outLine.sph	53144	20130217	224136	53144	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	38	AIRTEL	NOKIA	620000	8000
BABEL_OP1_204_53144_20130217_225527_outLine.sph	53144	20130217	225527	53144	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	38	AIRTEL	NOKIA	4184320	8000
BABEL_OP1_204_53441_20130825_001938_inLine.sph	53441	20130825	001938	53441	inLine	MADURAI	F	VEHICLE	28	VODAFONE	UNKNOWN	4799200	8000
BABEL_OP1_204_53441_20130825_001938_outLine.sph	53441	20130825	001938	53441	outLine	MADURAI	F	HOME_OFFICE_MOBILE	23	UNKNOWN	UNKNOWN	4800800	8000
BABEL_OP1_204_54066_20130514_211116_inLine.sph	54066	20130514	211116	54066	inLine	CENTRAL	F	MICROPHONE	35	VODAFONE	SAMSUNG	30216064	48000
BABEL_OP1_204_54066_20130514_211116_outLine.sph	54066	20130514	211116	54066	outLine	CENTRAL	F	HOME_OFFICE_MOBILE	30	AIRTEL	NOKIA	4802080	8000
BABEL_OP1_204_54074_20130131_005828_outLine.sph	54074	20130131	005828	54074	outLine	SOUTHERN	F	HOME_OFFICE_MOBILE	22	AIRCEL	NOKIA	4800640	8000
BABEL_OP1_204_54074_20130131_005828_inLine.sph	54074	20130131	005828	54074	inLine	SOUTHERN	M	VEHICLE	33	VODAFONE	SAMSUNG	4798880	8000
BABEL_OP1_204_54104_20130107_180959_inLine.sph	54104	20130107	180959	54104	inLine	WESTERN	M	STREET	24	VODAFONE	NOKIA	4796960	8000
BABEL_OP1_204_54104_20130107_180959_outLine.sph	54104	20130107	180959	54104	outLine	WESTERN	M	HOME_OFFICE_MOBILE	55	AIRTEL	NOKIA	4801120	8000
BABEL_OP1_204_54162_20130130_185332_outLine.sph	54162	20130130	185332	54162	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	24	VODAFONE	SAMSUNG	4799040	8000
BABEL_OP1_204_54162_20130130_185332_inLine.sph	54162	20130130	185332	54162	inLine	NORTHERN	M	CAR_KIT	25	AIRTEL	SAMSUNG	4793760	8000
BABEL_OP1_204_54390_20130104_174530_inLine.sph	54390	20130104	174530	54390	inLine	NORTHERN	M	STREET	56	VODAFONE	SAMSUNG	4799040	8000
BABEL_OP1_204_54390_20130104_174530_outLine.sph	54390	20130104	174530	54390	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	34	AIRTEL	NOKIA	4801600	8000
BABEL_OP1_204_54567_20130222_184721_outLine.sph	54567	20130222	184721	54567	outLine	NORTHERN	M	PUBLIC_PLACE	20	TATA_DOCOMO	SAMSUNG	4798880	8000
BABEL_OP1_204_54567_20130222_184721_inLine.sph	54567	20130222	184721	54567	inLine	CENTRAL	M	PUBLIC_PLACE	23	VODAFONE	SAMSUNG	4798880	8000
BABEL_OP1_204_54594_20130704_191249_outLine.sph	54594	20130704	191249	54594	outLine	NORTHERN	F	HOME_OFFICE_LANDLINE	32	RELIANCE	RELIANCE	4802080	8000
BABEL_OP1_204_54594_20130704_191249_inLine.sph	54594	20130704	191249	54594	inLine	MADURAI	F	CAR_KIT	40	VODAFONE	NOKIA	4800160	8000
BABEL_OP1_204_54634_20130626_181537_inLine.sph	54634	20130626	181537	54634	inLine	WESTERN	M	MICROPHONE	22	VODAFONE	NOKIA	29510016	48000
BABEL_OP1_204_54634_20130626_181537_outLine.sph	54634	20130626	181537	54634	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	22	AIRTEL	NOKIA	4803680	8000
BABEL_OP1_204_54923_20130313_192534_inLine.sph	54923	20130313	192534	54923	inLine	CENTRAL	M	PUBLIC_PLACE	32	VODAFONE	SAMSUNG	2052800	8000
BABEL_OP1_204_54923_20130313_194117_inLine.sph	54923	20130313	194117	54923	inLine	CENTRAL	M	PUBLIC_PLACE	32	VODAFONE	SAMSUNG	1671040	8000
BABEL_OP1_204_54923_20130313_190841_inLine.sph	54923	20130313	190841	54923	inLine	CENTRAL	M	PUBLIC_PLACE	32	VODAFONE	SAMSUNG	1070400	8000
BABEL_OP1_204_54923_20130313_190841_outLine.sph	54923	20130313	190841	54923	outLine	CENTRAL	M	PUBLIC_PLACE	32	AIRCEL	NOKIA	1072960	8000
BABEL_OP1_204_54923_20130313_192534_outLine.sph	54923	20130313	192534	54923	outLine	CENTRAL	M	PUBLIC_PLACE	32	AIRCEL	NOKIA	2052480	8000
BABEL_OP1_204_54923_20130313_194117_outLine.sph	54923	20130313	194117	54923	outLine	CENTRAL	M	PUBLIC_PLACE	32	AIRCEL	NOKIA	1673120	8000
BABEL_OP1_204_55259_20130119_230219_inLine.sph	55259	20130119	230219	55259	inLine	NORTHERN	M	STREET	46	VODAFONE	SAMSUNG	4799520	8000
BABEL_OP1_204_55259_20130119_230219_outLine.sph	55259	20130119	230219	55259	outLine	NORTHERN	M	HOME_OFFICE_MOBILE	35	AIRTEL	SAMSUNG	4800160	8000
BABEL_OP1_204_55815_20130821_003003_inLine.sph	55815	20130821	003003	55815	inLine	SOUTHERN	F	STREET	49	AIRTEL	NOKIA	4798880	8000
BABEL_OP1_204_55815_20130821_003003_outLine.sph	55815	20130821	003003	55815	outLine	SOUTHERN	F	STREET	46	VODAFONE	SAMSUNG	4799680	8000
BABEL_OP1_204_56023_20130216_222455_outLine.sph	56023	20130216	222455	56023	outLine	MADURAI	M	HOME_OFFICE_MOBILE	25	AIRTEL	SAMSUNG	4801920	8000
BABEL_OP1_204_56023_20130216_222455_inLine.sph	56023	20130216	222455	56023	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	20	BSNL	NOKIA	4799360	8000
BABEL_OP1_204_56117_20130815_152303_inLine.sph	56117	20130815	152303	56117	inLine	WESTERN	F	CAR_KIT	37	VODAFONE	SAMSUNG	4795840	8000
BABEL_OP1_204_56117_20130815_152303_outLine.sph	56117	20130815	152303	56117	outLine	WESTERN	F	HOME_OFFICE_MOBILE	38	TATA_DOCOMO	NOKIA	4802880	8000
BABEL_OP1_204_56326_20130704_194950_inLine.sph	56326	20130704	194950	56326	inLine	WESTERN	F	HOME_OFFICE_LANDLINE	39	RELIANCE	RELIANCE	4800000	8000
BABEL_OP1_204_56326_20130704_194950_outLine.sph	56326	20130704	194950	56326	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	35	VODAFONE	NOKIA	4801120	8000
BABEL_OP1_204_56606_20130730_211609_inLine.sph	56606	20130730	211609	56606	inLine	WESTERN	F	HOME_OFFICE_LANDLINE	31	RELIANCE	RELIANCE	4800160	8000
BABEL_OP1_204_56606_20130730_211609_outLine.sph	56606	20130730	211609	56606	outLine	WESTERN	F	HOME_OFFICE_MOBILE	32	AIRTEL	SAMSUNG	4801920	8000
BABEL_OP1_204_56925_20130901_220934_outLine.sph	56925	20130901	220934	56925	outLine	MADURAI	F	HOME_OFFICE_MOBILE	26	UNKNOWN	UNKNOWN	4802240	8000
BABEL_OP1_204_56925_20130901_220934_inLine.sph	56925	20130901	220934	56925	inLine	CENTRAL	F	VEHICLE	31	VODAFONE	UNKNOWN	4799680	8000
BABEL_OP1_204_57067_20130227_191402_outLine.sph	57067	20130227	191402	57067	outLine	MADURAI	M	HOME_OFFICE_MOBILE	24	VODAFONE	NOKIA	4803040	8000
BABEL_OP1_204_57233_20130524_200041_outLine.sph	57233	20130524	200041	57233	outLine	NORTHERN	F	HOME_OFFICE_MOBILE	18	TATA_DOCOMO	SONY	4798560	8000
BABEL_OP1_204_57233_20130524_200041_inLine.sph	57233	20130524	200041	57233	inLine	SOUTHERN	F	MICROPHONE	19	VODAFONE	SAMSUNG	28937600	48000
