outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_107_66790_20120421_182115_inLine.sph	66790	20120421	182115	66790	inLine	North-Central	F	VEHICLE	22	Mobifone	Nokia
BABEL_BP_107_36037_20120616_153023_outLine.sph	36037	20120616	153023	36037	outLine	Central	M	PUBLIC_PLACE	49	Viettel	LG
BABEL_BP_107_64205_20120428_020155_inLine.sph	64205	20120428	020155	64205	inLine	Central	F	HOME_OFFICE_MOBILE	17	Viettel	Nokia
BABEL_BP_107_86016_20120417_225748_inLine.sph	86016	20120417	225748	86016	inLine	South	M	HOME_OFFICE_MOBILE	20	Viettel	HTC
BABEL_BP_107_76691_20120501_002016_inLine.sph	76691	20120501	002016	76691	inLine	North-Central	F	HOME_OFFICE_MOBILE	60	Mobifone	Motorola
BABEL_BP_107_89644_20120501_170949_inLine.sph	89644	20120501	170949	89644	inLine	South	F	HOME_OFFICE_MOBILE	26	Vinaphone	Nokia
BABEL_BP_107_89644_20120501_170949_outLine.sph	89644	20120501	170949	89644	outLine	South	F	HOME_OFFICE_MOBILE	19	Viettel	Nokia
BABEL_BP_107_38698_20120322_213531_outLine.sph	38698	20120322	213531	38698	outLine	North-Central	F	HOME_OFFICE_MOBILE	22	Beeline	Nokia
BABEL_BP_107_38698_20120322_213531_inLine.sph	38698	20120322	213531	38698	inLine	North-Central	F	HOME_OFFICE_LANDLINE	21	VNPT	Panasonic
BABEL_BP_107_83017_20120608_125136_inLine.sph	83017	20120608	125136	83017	inLine	North	M	STREET	34	Viettel	Nokia
BABEL_BP_107_71176_20120418_195323_outLine.sph	71176	20120418	195323	71176	outLine	South	F	STREET	20	Viettel	Nokia
BABEL_BP_107_71176_20120418_195323_inLine.sph	71176	20120418	195323	71176	inLine	South	F	STREET	20	Viettel	Nokia
BABEL_BP_107_30210_20120502_202749_inLine.sph	30210	20120502	202749	30210	inLine	South	F	VEHICLE	20	Viettel	Samsung
BABEL_BP_107_30210_20120427_140255_inLine.sph	30210	20120427	140255	30210	inLine	South	F	VEHICLE	20	Viettel	Samsung
BABEL_BP_107_62255_20120506_204123_outLine.sph	62255	20120506	204123	62255	outLine	South	F	HOME_OFFICE_MOBILE	18	Viettel	Samsung
BABEL_BP_107_62255_20120506_204123_inLine.sph	62255	20120506	204123	62255	inLine	South	F	VEHICLE	18	Viettel	Nokia
BABEL_BP_107_14707_20120429_005954_outLine.sph	14707	20120429	005954	14707	outLine	North-Central	M	HOME_OFFICE_MOBILE	29	Viettel	Nokia
BABEL_BP_107_14707_20120429_004741_inLine.sph	14707	20120429	004741	14707	inLine	North-Central	M	STREET	22	Viettel	Nokia
BABEL_BP_107_14707_20120429_005954_inLine.sph	14707	20120429	005954	14707	inLine	North-Central	M	STREET	22	Viettel	Nokia
BABEL_BP_107_14707_20120429_004741_outLine.sph	14707	20120429	004741	14707	outLine	North-Central	M	HOME_OFFICE_MOBILE	29	Viettel	Nokia
BABEL_BP_107_78487_20120430_133108_inLine.sph	78487	20120430	133108	78487	inLine	South	F	HOME_OFFICE_MOBILE	17	Mobifone	Nokia
BABEL_BP_107_78487_20120430_133108_outLine.sph	78487	20120430	133108	78487	outLine	South	F	HOME_OFFICE_MOBILE	17	Viettel	Samsung
BABEL_BP_107_37210_20120322_205536_outLine.sph	37210	20120322	205536	37210	outLine	North	F	HOME_OFFICE_MOBILE	24	Vinaphone	LG
BABEL_BP_107_24608_20120208_170106_outLine.sph	24608	20120208	170106	24608	outLine	North	F	HOME_OFFICE_LANDLINE	26	Viettel	Viettel
BABEL_BP_107_94696_20120608_185951_inLine.sph	94696	20120608	185951	94696	inLine	North	M	VEHICLE	33	Mobifone	Q_Mobile
BABEL_BP_107_94696_20120608_185951_outLine.sph	94696	20120608	185951	94696	outLine	North	M	HOME_OFFICE_MOBILE	33	Viettel	Nokia
BABEL_BP_107_53463_20120421_150635_outLine.sph	53463	20120421	150635	53463	outLine	North-Central	F	HOME_OFFICE_MOBILE	30	Viettel	Samsung
BABEL_BP_107_53463_20120421_152028_outLine.sph	53463	20120421	152028	53463	outLine	North-Central	F	HOME_OFFICE_MOBILE	30	Viettel	Samsung
BABEL_BP_107_53463_20120421_150635_inLine.sph	53463	20120421	150635	53463	inLine	North-Central	M	CAR_KIT	25	Viettel	Viettel
BABEL_BP_107_53463_20120421_152028_inLine.sph	53463	20120421	152028	53463	inLine	North-Central	M	CAR_KIT	25	Viettel	Viettel
BABEL_BP_107_30583_20120212_210712_inLine.sph	30583	20120212	210712	30583	inLine	South	F	VEHICLE	23	Viettel	Nokia
BABEL_BP_107_35016_20120611_185645_outLine.sph	35016	20120611	185645	35016	outLine	North	M	HOME_OFFICE_LANDLINE	31	VNPT	Panasonic
BABEL_BP_107_98086_20120609_185014_outLine.sph	98086	20120609	185014	98086	outLine	Central	F	HOME_OFFICE_LANDLINE	30	Viettel	Viettel
BABEL_BP_107_98086_20120609_185014_inLine.sph	98086	20120609	185014	98086	inLine	Central	M	PUBLIC_PLACE	31	Beeline	Samsung
BABEL_BP_107_15460_20120426_224823_outLine.sph	15460	20120426	224823	15460	outLine	South	M	PUBLIC_PLACE	20	Viettel	Samsung
BABEL_BP_107_15460_20120426_224823_inLine.sph	15460	20120426	224823	15460	inLine	South	M	PUBLIC_PLACE	19	Viettel	Nokia
BABEL_BP_107_29335_20120424_013042_inLine.sph	29335	20120424	013042	29335	inLine	North-Central	F	HOME_OFFICE_MOBILE	37	Vinaphone	Nokia
BABEL_BP_107_29335_20120424_013042_outLine.sph	29335	20120424	013042	29335	outLine	North-Central	F	HOME_OFFICE_MOBILE	25	Viettel	Q_Mobile
BABEL_BP_107_95533_20120505_005928_outLine.sph	95533	20120505	005928	95533	outLine	Central	F	HOME_OFFICE_MOBILE	24	Vinaphone	Nokia
BABEL_BP_107_95533_20120505_005928_inLine.sph	95533	20120505	005928	95533	inLine	Central	F	HOME_OFFICE_LANDLINE	64	VNPT	Panasonic
BABEL_BP_107_47906_20120415_224420_inLine.sph	47906	20120415	224420	47906	inLine	North-Central	M	VEHICLE	21	Viettel	Samsung
BABEL_BP_107_47906_20120415_224420_outLine.sph	47906	20120415	224420	47906	outLine	North-Central	F	HOME_OFFICE_MOBILE	21	Viettel	Nokia
BABEL_BP_107_58232_20120501_122112_outLine.sph	58232	20120501	122112	58232	outLine	South	M	HOME_OFFICE_MOBILE	18	Viettel	Viettel
BABEL_BP_107_58232_20120501_122112_inLine.sph	58232	20120501	122112	58232	inLine	South	F	HOME_OFFICE_MOBILE	45	Viettel	Nokia
BABEL_BP_107_82591_20120407_185008_outLine.sph	82591	20120407	185008	82591	outLine	North-Central	F	HOME_OFFICE_MOBILE	25	Viettel	Nokia
BABEL_BP_107_28675_20120607_231549_outLine.sph	28675	20120607	231549	28675	outLine	Central	F	HOME_OFFICE_LANDLINE	31	VNPT	Panasonic
BABEL_BP_107_28675_20120607_231549_inLine.sph	28675	20120607	231549	28675	inLine	Central	M	PUBLIC_PLACE	32	Mobifone	Q_Mobile
BABEL_BP_107_28675_20120607_233243_inLine.sph	28675	20120607	233243	28675	inLine	Central	M	PUBLIC_PLACE	32	Mobifone	Q_Mobile
BABEL_BP_107_28675_20120607_233243_outLine.sph	28675	20120607	233243	28675	outLine	Central	F	HOME_OFFICE_LANDLINE	31	VNPT	Panasonic
BABEL_BP_107_58190_20120506_195510_outLine.sph	58190	20120506	195510	58190	outLine	North	F	PUBLIC_PLACE	29	Viettel	Viettel
BABEL_BP_107_58536_20120501_013825_outLine.sph	58536	20120501	013825	58536	outLine	North	F	HOME_OFFICE_MOBILE	20	Viettel	Sony
BABEL_BP_107_58536_20120501_013825_inLine.sph	58536	20120501	013825	58536	inLine	North	M	HOME_OFFICE_MOBILE	46	Viettel	Samsung
BABEL_BP_107_76661_20120405_132625_inLine.sph	76661	20120405	132625	76661	inLine	North	F	CAR_KIT	46	Vinaphone	LG
BABEL_BP_107_13229_20120417_201028_inLine.sph	13229	20120417	201028	13229	inLine	North	M	HOME_OFFICE_MOBILE	54	Viettel	Nokia
BABEL_BP_107_13229_20120417_201028_outLine.sph	13229	20120417	201028	13229	outLine	North	M	HOME_OFFICE_MOBILE	46	Viettel	Nokia
BABEL_BP_107_91040_20120618_152624_outLine.sph	91040	20120618	152624	91040	outLine	Central	F	HOME_OFFICE_LANDLINE	32	VNPT	Panasonic
BABEL_BP_107_23167_20120217_212610_outLine.sph	23167	20120217	212610	23167	outLine	South	F	HOME_OFFICE_MOBILE	23	Viettel	Nokia
BABEL_BP_107_23167_20120217_212610_inLine.sph	23167	20120217	212610	23167	inLine	Central	F	HOME_OFFICE_MOBILE	23	Mobifone	LG
BABEL_BP_107_83700_20120427_121525_outLine.sph	83700	20120427	121525	83700	outLine	North-Central	M	HOME_OFFICE_MOBILE	24	Viettel	Viettel
BABEL_BP_107_83700_20120427_121525_inLine.sph	83700	20120427	121525	83700	inLine	North-Central	M	PUBLIC_PLACE	34	Mobifone	Samsung
BABEL_BP_107_11022_20120422_013455_outLine.sph	11022	20120422	013455	11022	outLine	North	F	STREET	50	Viettel	Nokia
BABEL_BP_107_11022_20120422_013455_inLine.sph	11022	20120422	013455	11022	inLine	North	F	STREET	30	Viettel	Samsung
BABEL_BP_107_36424_20120421_130549_inLine.sph	36424	20120421	130549	36424	inLine	North-Central	M	VEHICLE	21	Viettel	Nokia
BABEL_BP_107_36424_20120421_133610_inLine.sph	36424	20120421	133610	36424	inLine	North-Central	M	VEHICLE	21	Viettel	Nokia
BABEL_BP_107_36424_20120421_130549_outLine.sph	36424	20120421	130549	36424	outLine	North-Central	M	HOME_OFFICE_MOBILE	31	Viettel	Nokia
BABEL_BP_107_36424_20120421_133610_outLine.sph	36424	20120421	133610	36424	outLine	North-Central	M	HOME_OFFICE_MOBILE	31	Viettel	Nokia
BABEL_BP_107_27503_20120212_221915_inLine.sph	27503	20120212	221915	27503	inLine	North	F	HOME_OFFICE_MOBILE	21	Viettel	Nokia
BABEL_BP_107_14294_20120328_010858_inLine.sph	14294	20120328	010858	14294	inLine	North	F	CAR_KIT	31	Viettel	Nokia
BABEL_BP_107_14294_20120328_010858_outLine.sph	14294	20120328	010858	14294	outLine	North	F	PUBLIC_PLACE	32	Mobifone	Samsung
BABEL_BP_107_43426_20120426_183951_outLine.sph	43426	20120426	183951	43426	outLine	North	M	PUBLIC_PLACE	60	Viettel	Samsung
BABEL_BP_107_43426_20120426_183951_inLine.sph	43426	20120426	183951	43426	inLine	North	M	HOME_OFFICE_MOBILE	57	Viettel	LG
BABEL_BP_107_49351_20120614_132223_outLine.sph	49351	20120614	132223	49351	outLine	South	F	STREET	32	Viettel	Iphone
BABEL_BP_107_49351_20120614_132223_inLine.sph	49351	20120614	132223	49351	inLine	South	F	CAR_KIT	36	Viettel	Nokia
BABEL_BP_107_90393_20120417_220816_inLine.sph	90393	20120417	220816	90393	inLine	North	F	HOME_OFFICE_MOBILE	49	Viettel	Samsung
BABEL_BP_107_90393_20120417_220817_outLine.sph	90393	20120417	220817	90393	outLine	North	M	HOME_OFFICE_MOBILE	50	Viettel	Samsung
BABEL_BP_107_93979_20120422_134735_outLine.sph	93979	20120422	134735	93979	outLine	Central	F	HOME_OFFICE_MOBILE	27	Viettel	Samsung
BABEL_BP_107_93979_20120422_134735_inLine.sph	93979	20120422	134735	93979	inLine	Central	M	HOME_OFFICE_MOBILE	34	Viettel	Nokia
BABEL_BP_107_15353_20120504_193952_inLine.sph	15353	20120504	193952	15353	inLine	Central	F	HOME_OFFICE_MOBILE	47	Mobifone	Nokia
BABEL_BP_107_15353_20120504_193952_outLine.sph	15353	20120504	193952	15353	outLine	Central	F	HOME_OFFICE_MOBILE	47	Vinaphone	Nokia
BABEL_BP_107_49346_20120611_192752_outLine.sph	49346	20120611	192752	49346	outLine	North	M	HOME_OFFICE_LANDLINE	32	VNPT	Panasonic
BABEL_BP_107_93974_20120627_184419_inLine.sph	93974	20120627	184419	93974	inLine	South	M	CAR_KIT	46	Viettel	Nokia
BABEL_BP_107_93974_20120627_184419_outLine.sph	93974	20120627	184419	93974	outLine	South	M	HOME_OFFICE_LANDLINE	46	VNPT	Panasonic
BABEL_BP_107_62993_20120608_130210_inLine.sph	62993	20120608	130210	62993	inLine	North	M	STREET	33	Mobifone	Nokia
BABEL_BP_107_62993_20120608_130210_outLine.sph	62993	20120608	130210	62993	outLine	North	M	HOME_OFFICE_MOBILE	30	Viettel	Iphone
BABEL_BP_107_46756_20120429_195314_outLine.sph	46756	20120429	195314	46756	outLine	North	F	HOME_OFFICE_MOBILE	18	Viettel	Nokia
BABEL_BP_107_21946_20120507_015056_outLine.sph	21946	20120507	015056	21946	outLine	South	M	HOME_OFFICE_MOBILE	19	Viettel	Samsung
BABEL_BP_107_21946_20120507_015056_inLine.sph	21946	20120507	015056	21946	inLine	South	M	CAR_KIT	19	Viettel	Samsung
BABEL_BP_107_47794_20120514_175438_outLine.sph	47794	20120514	175438	47794	outLine	Central	F	STREET	22	Vinaphone	Iphone
BABEL_BP_107_47794_20120514_175438_inLine.sph	47794	20120514	175438	47794	inLine	Central	F	STREET	22	Mobifone	Iphone
BABEL_BP_107_15744_20120608_123258_inLine.sph	15744	20120608	123258	15744	inLine	North	M	STREET	40	Viettel	Iphone
BABEL_BP_107_51446_20120417_221307_inLine.sph	51446	20120417	221307	51446	inLine	North	F	HOME_OFFICE_MOBILE	35	Viettel	Nokia
BABEL_BP_107_51446_20120417_221307_outLine.sph	51446	20120417	221307	51446	outLine	North	M	HOME_OFFICE_MOBILE	35	Viettel	Samsung
BABEL_BP_107_39264_20120417_191639_outLine.sph	39264	20120417	191639	39264	outLine	South	M	STREET	19	Viettel	Viettel
BABEL_BP_107_39264_20120417_191639_inLine.sph	39264	20120417	191639	39264	inLine	South	M	VEHICLE	19	Viettel	Nokia
BABEL_BP_107_99414_20120430_200633_inLine.sph	99414	20120430	200633	99414	inLine	Central	M	PUBLIC_PLACE	21	Vinaphone	Nokia
BABEL_BP_107_99414_20120430_200633_outLine.sph	99414	20120430	200633	99414	outLine	Central	F	PUBLIC_PLACE	20	Viettel	Nokia
BABEL_BP_107_74395_20120418_140703_inLine.sph	74395	20120418	140703	74395	inLine	North	F	VEHICLE	23	Vinaphone	Nokia
BABEL_BP_107_74395_20120418_140703_outLine.sph	74395	20120418	140703	74395	outLine	North	F	PUBLIC_PLACE	23	Viettel	Viettel
BABEL_BP_107_49239_20120429_144119_inLine.sph	49239	20120429	144119	49239	inLine	North-Central	M	STREET	23	Viettel	Samsung
BABEL_BP_107_39296_20120705_025906_inLine.sph	39296	20120705	025906	39296	inLine	South	M	HOME_OFFICE_LANDLINE	46	VNPT	Panasonic
BABEL_BP_107_26348_20120508_100651_inLine.sph	26348	20120508	100651	26348	inLine	Central	F	VEHICLE	19	Vinaphone	Nokia
BABEL_BP_107_26348_20120508_102042_inLine.sph	26348	20120508	102042	26348	inLine	Central	F	VEHICLE	19	Vinaphone	Nokia
BABEL_BP_107_55182_20120209_015206_inLine.sph	55182	20120209	015206	55182	inLine	North	M	PUBLIC_PLACE	49	Viettel	Nokia
BABEL_BP_107_55874_20120504_184342_inLine.sph	55874	20120504	184342	55874	inLine	South	F	CAR_KIT	19	Viettel	Nokia
BABEL_BP_107_55874_20120504_184343_outLine.sph	55874	20120504	184343	55874	outLine	North-Central	M	HOME_OFFICE_MOBILE	24	Mobifone	Nokia
BABEL_BP_107_76993_20120501_125118_inLine.sph	76993	20120501	125118	76993	inLine	Central	F	HOME_OFFICE_MOBILE	32	Viettel	Iphone
BABEL_BP_107_76993_20120501_125118_outLine.sph	76993	20120501	125118	76993	outLine	South	M	HOME_OFFICE_MOBILE	38	Viettel	Nokia
BABEL_BP_107_26786_20120423_191945_outLine.sph	26786	20120423	191945	26786	outLine	South	F	STREET	18	Viettel	Nokia
BABEL_BP_107_26786_20120423_191945_inLine.sph	26786	20120423	191945	26786	inLine	South	F	STREET	19	Viettel	Nokia
BABEL_BP_107_10900_20120322_022524_outLine.sph	10900	20120322	022524	10900	outLine	Central	M	HOME_OFFICE_MOBILE	26	Mobifone	Samsung
BABEL_BP_107_10900_20120322_022523_inLine.sph	10900	20120322	022523	10900	inLine	Central	M	HOME_OFFICE_MOBILE	31	Vinaphone	Samsung
BABEL_BP_107_42266_20120407_182544_outLine.sph	42266	20120407	182544	42266	outLine	North-Central	F	HOME_OFFICE_MOBILE	22	Viettel	LG
BABEL_BP_107_16801_20120418_121951_inLine.sph	16801	20120418	121951	16801	inLine	North	F	HOME_OFFICE_MOBILE	41	Viettel	Nokia
BABEL_BP_107_16801_20120418_203644_inLine.sph	16801	20120418	203644	16801	inLine	North	F	HOME_OFFICE_MOBILE	41	Viettel	Nokia
BABEL_BP_107_16875_20120704_133550_outLine.sph	16875	20120704	133550	16875	outLine	North	M	HOME_OFFICE_LANDLINE	46	Viettel	Viettel
BABEL_BP_107_16875_20120704_133550_inLine.sph	16875	20120704	133550	16875	inLine	North	M	HOME_OFFICE_LANDLINE	47	Viettel	Viettel
BABEL_BP_107_58863_20120218_011117_inLine.sph	58863	20120218	011117	58863	inLine	North-Central	M	HOME_OFFICE_MOBILE	22	Viettel	Nokia
BABEL_BP_107_58863_20120218_012806_inLine.sph	58863	20120218	012806	58863	inLine	North-Central	M	HOME_OFFICE_MOBILE	22	Viettel	Nokia
BABEL_BP_107_58863_20120218_012806_outLine.sph	58863	20120218	012806	58863	outLine	North	F	PUBLIC_PLACE	24	Viettel	Nokia
BABEL_BP_107_58863_20120218_011117_outLine.sph	58863	20120218	011117	58863	outLine	North	F	PUBLIC_PLACE	24	Viettel	Nokia
BABEL_BP_107_78094_20120212_205141_inLine.sph	78094	20120212	205141	78094	inLine	South	F	VEHICLE	20	Viettel	Samsung
BABEL_BP_107_78094_20120212_205141_outLine.sph	78094	20120212	205141	78094	outLine	South	F	PUBLIC_PLACE	20	Viettel	Nokia
BABEL_BP_107_36711_20120325_230112_outLine.sph	36711	20120325	230112	36711	outLine	South	M	STREET	21	Mobifone	Nokia
BABEL_BP_107_36711_20120325_230112_inLine.sph	36711	20120325	230112	36711	inLine	South	F	STREET	20	Viettel	Nokia
BABEL_BP_107_91000_20120529_151028_inLine.sph	91000	20120529	151028	91000	inLine	Central	M	HOME_OFFICE_LANDLINE	46	VNPT	Panasonic
BABEL_BP_107_24569_20120507_123854_outLine.sph	24569	20120507	123854	24569	outLine	South	M	HOME_OFFICE_MOBILE	28	Viettel	Samsung
BABEL_BP_107_94694_20120508_120203_outLine.sph	94694	20120508	120203	94694	outLine	North-Central	M	HOME_OFFICE_MOBILE	47	Viettel	Samsung
BABEL_BP_107_94694_20120508_120203_inLine.sph	94694	20120508	120203	94694	inLine	North-Central	M	HOME_OFFICE_MOBILE	46	Viettel	Samsung
BABEL_BP_107_31917_20120501_202910_inLine.sph	31917	20120501	202910	31917	inLine	North-Central	F	HOME_OFFICE_MOBILE	29	Vinaphone	Samsung
BABEL_BP_107_31917_20120501_202910_outLine.sph	31917	20120501	202910	31917	outLine	North-Central	F	HOME_OFFICE_MOBILE	22	Viettel	Viettel
BABEL_BP_107_32295_20120617_141025_outLine.sph	32295	20120617	141025	32295	outLine	South	F	PUBLIC_PLACE	37	Mobifone	Samsung
BABEL_BP_107_32295_20120617_141025_inLine.sph	32295	20120617	141025	32295	inLine	South	M	CAR_KIT	34	Vinaphone	Blackberry
BABEL_BP_107_19012_20120503_215037_inLine.sph	19012	20120503	215037	19012	inLine	Central	F	HOME_OFFICE_MOBILE	20	Viettel	Samsung
BABEL_BP_107_19012_20120503_215037_outLine.sph	19012	20120503	215037	19012	outLine	South	F	HOME_OFFICE_MOBILE	20	Viettel	Nokia
BABEL_BP_107_63352_20120421_222544_inLine.sph	63352	20120421	222544	63352	inLine	Central	F	HOME_OFFICE_MOBILE	48	Viettel	Nokia
BABEL_BP_107_76944_20120505_000745_inLine.sph	76944	20120505	000745	76944	inLine	North	M	HOME_OFFICE_MOBILE	54	Viettel	Nokia
BABEL_BP_107_76944_20120505_000745_outLine.sph	76944	20120505	000745	76944	outLine	North	F	HOME_OFFICE_LANDLINE	50	VNPT	Nokia
BABEL_BP_107_48559_20120502_201955_outLine.sph	48559	20120502	201955	48559	outLine	North-Central	F	HOME_OFFICE_MOBILE	41	Viettel	Nokia
BABEL_BP_107_48559_20120502_201955_inLine.sph	48559	20120502	201955	48559	inLine	North-Central	M	HOME_OFFICE_MOBILE	46	Viettel	Samsung
BABEL_BP_107_31902_20120417_015618_inLine.sph	31902	20120417	015618	31902	inLine	North-Central	F	HOME_OFFICE_MOBILE	21	Vinaphone	Sony
BABEL_BP_107_31902_20120417_015618_outLine.sph	31902	20120417	015618	31902	outLine	North-Central	M	HOME_OFFICE_MOBILE	26	Viettel	HTC
BABEL_BP_107_13795_20120418_190613_outLine.sph	13795	20120418	190613	13795	outLine	North	M	HOME_OFFICE_MOBILE	29	Viettel	Samsung
BABEL_BP_107_13795_20120418_190613_inLine.sph	13795	20120418	190613	13795	inLine	North	F	HOME_OFFICE_MOBILE	56	Viettel	Nokia
BABEL_BP_107_57422_20120508_014547_inLine.sph	57422	20120508	014547	57422	inLine	North-Central	F	HOME_OFFICE_MOBILE	53	Viettel	Nokia
BABEL_BP_107_57422_20120508_014547_outLine.sph	57422	20120508	014547	57422	outLine	North-Central	M	HOME_OFFICE_MOBILE	50	Viettel	Iphone
BABEL_BP_107_61449_20120421_232700_inLine.sph	61449	20120421	232700	61449	inLine	North	M	HOME_OFFICE_MOBILE	45	Viettel	Iphone
BABEL_BP_107_61449_20120421_232700_outLine.sph	61449	20120421	232700	61449	outLine	North-Central	F	HOME_OFFICE_MOBILE	37	Viettel	Samsung
BABEL_BP_107_26350_20120209_004945_outLine.sph	26350	20120209	004945	26350	outLine	North	F	HOME_OFFICE_MOBILE	40	Vinaphone	Samsung
BABEL_BP_107_26350_20120209_012139_inLine.sph	26350	20120209	012139	26350	inLine	North	F	PUBLIC_PLACE	52	Viettel	Samsung
BABEL_BP_107_26350_20120209_012139_outLine.sph	26350	20120209	012139	26350	outLine	North	F	HOME_OFFICE_MOBILE	40	Vinaphone	Samsung
BABEL_BP_107_26350_20120209_004945_inLine.sph	26350	20120209	004945	26350	inLine	North	F	PUBLIC_PLACE	52	Viettel	Samsung
BABEL_BP_107_86890_20120322_202435_inLine.sph	86890	20120322	202435	86890	inLine	Central	M	HOME_OFFICE_LANDLINE	31	VNPT	Panasonic
BABEL_BP_107_14936_20120405_224830_outLine.sph	14936	20120405	224830	14936	outLine	Central	F	HOME_OFFICE_MOBILE	23	Viettel	Nokia
BABEL_BP_107_14936_20120405_224830_inLine.sph	14936	20120405	224830	14936	inLine	Central	F	STREET	23	Viettel	Nokia
BABEL_BP_107_75815_20120217_141539_inLine.sph	75815	20120217	141539	75815	inLine	Central	M	HOME_OFFICE_LANDLINE	54	VNPT	Panasonic
BABEL_BP_107_75815_20120217_141539_outLine.sph	75815	20120217	141539	75815	outLine	Central	F	HOME_OFFICE_MOBILE	22	Mobifone	Samsung
BABEL_BP_107_53653_20120607_150151_outLine.sph	53653	20120607	150151	53653	outLine	North	M	PUBLIC_PLACE	45	Viettel	Samsung
BABEL_BP_107_59924_20120417_194534_inLine.sph	59924	20120417	194534	59924	inLine	South	M	STREET	19	Viettel	Nokia
BABEL_BP_107_59924_20120417_194534_outLine.sph	59924	20120417	194534	59924	outLine	South	F	STREET	19	Viettel	Nokia
BABEL_BP_107_72879_20120403_141911_inLine.sph	72879	20120403	141911	72879	inLine	South	F	PUBLIC_PLACE	20	Vinaphone	Samsung
BABEL_BP_107_72879_20120403_141911_outLine.sph	72879	20120403	141911	72879	outLine	South	F	HOME_OFFICE_MOBILE	20	Mobifone	Nokia
BABEL_BP_107_53994_20120501_161638_outLine.sph	53994	20120501	161638	53994	outLine	South	F	HOME_OFFICE_MOBILE	26	Viettel	HTC
BABEL_BP_107_34498_20120429_140537_inLine.sph	34498	20120429	140537	34498	inLine	North-Central	M	STREET	22	Viettel	Samsung
BABEL_BP_107_34498_20120429_140537_outLine.sph	34498	20120429	140537	34498	outLine	North-Central	M	HOME_OFFICE_MOBILE	23	Viettel	Samsung
BABEL_BP_107_94989_20120627_120236_outLine.sph	94989	20120627	120236	94989	outLine	North	F	HOME_OFFICE_LANDLINE	48	VNPT	Panasonic
BABEL_BP_107_76919_20120507_010805_outLine.sph	76919	20120507	010805	76919	outLine	North	F	HOME_OFFICE_MOBILE	23	Viettel	Nokia
BABEL_BP_107_98675_20120419_225133_outLine.sph	98675	20120419	225133	98675	outLine	North	M	HOME_OFFICE_MOBILE	36	Mobifone	Q_Mobile
BABEL_BP_107_98675_20120419_225133_inLine.sph	98675	20120419	225133	98675	inLine	North	M	HOME_OFFICE_MOBILE	42	Viettel	Nokia
BABEL_BP_107_10066_20120428_121544_outLine.sph	10066	20120428	121544	10066	outLine	North-Central	M	HOME_OFFICE_MOBILE	58	Viettel	Nokia
BABEL_BP_107_10066_20120428_121544_inLine.sph	10066	20120428	121544	10066	inLine	North-Central	F	HOME_OFFICE_MOBILE	50	Viettel	Q_Mobile
BABEL_BP_107_92436_20120213_013131_inLine.sph	92436	20120213	013131	92436	inLine	North	M	HOME_OFFICE_MOBILE	25	Mobifone	Nokia
BABEL_BP_107_92436_20120213_013131_outLine.sph	92436	20120213	013131	92436	outLine	North	M	HOME_OFFICE_MOBILE	26	Viettel	Samsung
BABEL_BP_107_50752_20120421_202932_outLine.sph	50752	20120421	202932	50752	outLine	Central	F	HOME_OFFICE_MOBILE	49	Mobifone	Samsung
BABEL_BP_107_50752_20120421_202932_inLine.sph	50752	20120421	202932	50752	inLine	Central	M	HOME_OFFICE_MOBILE	59	Viettel	Dell
BABEL_BP_107_38879_20120406_150304_outLine.sph	38879	20120406	150304	38879	outLine	North	F	HOME_OFFICE_MOBILE	24	Viettel	Samsung
BABEL_BP_107_38879_20120406_150304_inLine.sph	38879	20120406	150304	38879	inLine	North	M	PUBLIC_PLACE	23	Viettel	Nokia
BABEL_BP_107_70615_20120208_233912_outLine.sph	70615	20120208	233912	70615	outLine	North	M	HOME_OFFICE_MOBILE	27	Mobifone	Samsung
BABEL_BP_107_70615_20120208_233912_inLine.sph	70615	20120208	233912	70615	inLine	North	F	PUBLIC_PLACE	57	Viettel	Nokia
BABEL_BP_107_93044_20120607_140719_outLine.sph	93044	20120607	140719	93044	outLine	North	M	HOME_OFFICE_MOBILE	34	Vinaphone	Nokia
BABEL_BP_107_93044_20120607_140719_inLine.sph	93044	20120607	140719	93044	inLine	North	M	CAR_KIT	32	Mobifone	Nokia
BABEL_BP_107_87539_20120418_225114_inLine.sph	87539	20120418	225114	87539	inLine	South	M	STREET	20	Beeline	Nokia
BABEL_BP_107_87539_20120418_225114_outLine.sph	87539	20120418	225114	87539	outLine	South	M	PUBLIC_PLACE	21	Viettel	Samsung
BABEL_BP_107_74974_20120617_143904_outLine.sph	74974	20120617	143904	74974	outLine	South	M	HOME_OFFICE_LANDLINE	51	Viettel	Viettel
BABEL_BP_107_74974_20120617_143904_inLine.sph	74974	20120617	143904	74974	inLine	South	M	PUBLIC_PLACE	46	Viettel	Blackberry
BABEL_BP_107_65414_20120608_131726_inLine.sph	65414	20120608	131726	65414	inLine	North	M	STREET	31	Viettel	Nokia
BABEL_BP_107_58137_20120421_185042_inLine.sph	58137	20120421	185042	58137	inLine	North-Central	F	HOME_OFFICE_MOBILE	19	Viettel	Samsung
BABEL_BP_107_58137_20120421_185042_outLine.sph	58137	20120421	185042	58137	outLine	North-Central	F	HOME_OFFICE_MOBILE	19	Vinaphone	Samsung
BABEL_BP_107_48812_20120323_162517_inLine.sph	48812	20120323	162517	48812	inLine	South	M	STREET	20	Viettel	Nokia
