outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_106_21556_20120313_021608_inLine.sph	21556	20120313	021608	21556	inLine	Central	F	PUBLIC_PLACE	33	SMART	Nokia
BABEL_BP_106_21556_20120313_021608_outLine.sph	21556	20120313	021608	21556	outLine	Central	F	PUBLIC_PLACE	31	GLOBE	Nokia
BABEL_BP_106_66247_20120331_214412_inLine.sph	66247	20120331	214412	66247	inLine	Southern	F	PUBLIC_PLACE	49	GLOBE	Myphone
BABEL_BP_106_66247_20120331_214412_outLine.sph	66247	20120331	214412	66247	outLine	Southern	F	PUBLIC_PLACE	50	SMART	Nokia
BABEL_BP_106_48059_20120317_161513_outLine.sph	48059	20120317	161513	48059	outLine	Northern	F	HOME_OFFICE_MOBILE	42	GLOBE	Nokia
BABEL_BP_106_48059_20120317_161513_inLine.sph	48059	20120317	161513	48059	inLine	Northern	M	HOME_OFFICE_MOBILE	41	GLOBE	Nokia
BABEL_BP_106_76919_20120301_013753_outLine.sph	76919	20120301	013753	76919	outLine	Central	F	HOME_OFFICE_MOBILE	23	SMART	Nokia
BABEL_BP_106_98675_20120418_012454_inLine.sph	98675	20120418	012454	98675	inLine	Northern	M	VEHICLE	32	GLOBE	Nokia
BABEL_BP_106_96108_20120306_154946_outLine.sph	96108	20120306	154946	96108	outLine	Southern	F	HOME_OFFICE_MOBILE	35	SMART	Nokia
BABEL_BP_106_96108_20120306_154946_inLine.sph	96108	20120306	154946	96108	inLine	Southern	F	HOME_OFFICE_MOBILE	35	GLOBE	Cherry
BABEL_BP_106_10470_20120229_011606_inLine.sph	10470	20120229	011606	10470	inLine	Central	F	HOME_OFFICE_LANDLINE	19	PLDT	PLDT
BABEL_BP_106_10470_20120229_011606_outLine.sph	10470	20120229	011606	10470	outLine	Central	F	HOME_OFFICE_MOBILE	18	SMART	Nokia
BABEL_BP_106_60677_20120418_162110_inLine.sph	60677	20120418	162110	60677	inLine	Northern	M	VEHICLE	30	GLOBE	Nokia
BABEL_BP_106_60677_20120418_162841_inLine.sph	60677	20120418	162841	60677	inLine	Northern	M	VEHICLE	30	GLOBE	Nokia
BABEL_BP_106_50752_20120310_001913_inLine.sph	50752	20120310	001913	50752	inLine	Central	M	HOME_OFFICE_MOBILE	16	GLOBE	Myphone
BABEL_BP_106_38879_20120203_203542_inLine.sph	38879	20120203	203542	38879	inLine	Central	M	STREET	26	GLOBE	Blackberry
BABEL_BP_106_93044_20120405_184614_inLine.sph	93044	20120405	184614	93044	inLine	Southern	M	VEHICLE	34	GLOBE	Nokia
BABEL_BP_106_87539_20120228_005220_inLine.sph	87539	20120228	005220	87539	inLine	Central	M	PUBLIC_PLACE	19	SMART	Nokia
BABEL_BP_106_87539_20120228_005220_outLine.sph	87539	20120228	005220	87539	outLine	Central	F	PUBLIC_PLACE	19	SMART	Nokia
BABEL_BP_106_61073_20120428_141557_outLine.sph	61073	20120428	141557	61073	outLine	Northern	F	HOME_OFFICE_LANDLINE	39	PLDT	PLDT
BABEL_BP_106_59175_20120221_181535_outLine.sph	59175	20120221	181535	59175	outLine	Central	M	HOME_OFFICE_MOBILE	44	GLOBE	Nokia
BABEL_BP_106_59175_20120221_181535_inLine.sph	59175	20120221	181535	59175	inLine	Central	M	HOME_OFFICE_MOBILE	43	GLOBE	Nokia
BABEL_BP_106_11197_20120327_225746_outLine.sph	11197	20120327	225746	11197	outLine	Southern	M	STREET	50	GLOBE	Nokia
BABEL_BP_106_11197_20120327_231450_outLine.sph	11197	20120327	231450	11197	outLine	Southern	M	STREET	50	GLOBE	Nokia
BABEL_BP_106_11197_20120327_225746_inLine.sph	11197	20120327	225746	11197	inLine	Southern	F	STREET	58	GLOBE	Nokia
BABEL_BP_106_11197_20120327_231450_inLine.sph	11197	20120327	231450	11197	inLine	Southern	F	STREET	58	GLOBE	Nokia
BABEL_BP_106_84284_20120304_161058_inLine.sph	84284	20120304	161058	84284	inLine	Southern	M	HOME_OFFICE_LANDLINE	21	PLDT	PLDT
BABEL_BP_106_84284_20120304_161058_outLine.sph	84284	20120304	161058	84284	outLine	Central	M	PUBLIC_PLACE	19	SMART	Nokia
BABEL_BP_106_59846_20120318_164327_inLine.sph	59846	20120318	164327	59846	inLine	Northern	F	HOME_OFFICE_MOBILE	22	GLOBE	Nokia
BABEL_BP_106_44052_20120330_222904_outLine.sph	44052	20120330	222904	44052	outLine	Northern	F	PUBLIC_PLACE	41	SMART	Nokia
BABEL_BP_106_44052_20120327_234511_inLine.sph	44052	20120327	234511	44052	inLine	Northern	M	PUBLIC_PLACE	40	GLOBE	Nokia
BABEL_BP_106_44052_20120327_234511_outLine.sph	44052	20120327	234511	44052	outLine	Northern	F	PUBLIC_PLACE	41	SMART	Nokia
BABEL_BP_106_44052_20120330_222904_inLine.sph	44052	20120330	222904	44052	inLine	Northern	M	PUBLIC_PLACE	40	GLOBE	Nokia
BABEL_BP_106_30418_20120401_162421_inLine.sph	30418	20120401	162421	30418	inLine	Northern	F	PUBLIC_PLACE	45	GLOBE	Nokia
BABEL_BP_106_30418_20120401_162421_outLine.sph	30418	20120401	162421	30418	outLine	Southern	F	PUBLIC_PLACE	48	GLOBE	Cherry
BABEL_BP_106_59878_20120505_021018_inLine.sph	59878	20120505	021018	59878	inLine	Northern	M	CAR_KIT	32	GLOBE	Nokia
BABEL_BP_106_76451_20120128_174820_outLine.sph	76451	20120128	174820	76451	outLine	Central	M	STREET	27	GLOBE	Nokia
BABEL_BP_106_76451_20120128_174820_inLine.sph	76451	20120128	174820	76451	inLine	Central	M	STREET	28	GLOBE	Nokia
BABEL_BP_106_37766_20120229_163334_inLine.sph	37766	20120229	163334	37766	inLine	Central	F	PUBLIC_PLACE	40	GLOBE	Myphone
BABEL_BP_106_37766_20120229_163334_outLine.sph	37766	20120229	163334	37766	outLine	Central	F	HOME_OFFICE_MOBILE	38	SMART	Nokia
BABEL_BP_106_19290_20120605_180800_inLine.sph	19290	20120605	180800	19290	inLine	Southern	F	CAR_KIT	34	GLOBE	Samsung
BABEL_BP_106_80150_20120229_200345_inLine.sph	80150	20120229	200345	80150	inLine	Central	F	HOME_OFFICE_MOBILE	34	GLOBE	Myphone
BABEL_BP_106_80150_20120229_200345_outLine.sph	80150	20120229	200345	80150	outLine	Central	F	HOME_OFFICE_MOBILE	34	SMART	Nokia
BABEL_BP_106_70511_20120224_173336_outLine.sph	70511	20120224	173336	70511	outLine	Central	F	STREET	46	SMART	Myphone
BABEL_BP_106_70511_20120224_173336_inLine.sph	70511	20120224	173336	70511	inLine	Southern	F	HOME_OFFICE_LANDLINE	46	PLDT	PLDT
BABEL_BP_106_38912_20120307_023807_outLine.sph	38912	20120307	023807	38912	outLine	Central	M	PUBLIC_PLACE	26	SMART	Nokia
BABEL_BP_106_39179_20120331_134039_outLine.sph	39179	20120331	134039	39179	outLine	Northern	F	HOME_OFFICE_MOBILE	39	SMART	Nokia
BABEL_BP_106_39179_20120331_134617_outLine.sph	39179	20120331	134617	39179	outLine	Northern	F	HOME_OFFICE_MOBILE	39	SMART	Nokia
BABEL_BP_106_13709_20120501_184324_inLine.sph	13709	20120501	184324	13709	inLine	Southern	F	HOME_OFFICE_LANDLINE	37	PLDT	PLDT
BABEL_BP_106_56117_20120313_001237_outLine.sph	56117	20120313	001237	56117	outLine	Central	M	HOME_OFFICE_MOBILE	62	GLOBE	Nokia
BABEL_BP_106_23629_20120304_212835_outLine.sph	23629	20120304	212835	23629	outLine	Central	M	PUBLIC_PLACE	18	PLDT	PLDT
BABEL_BP_106_23629_20120304_212835_inLine.sph	23629	20120304	212835	23629	inLine	Central	F	HOME_OFFICE_LANDLINE	19	PLDT	PLDT
BABEL_BP_106_17353_20120314_160721_inLine.sph	17353	20120314	160721	17353	inLine	Southern	F	HOME_OFFICE_MOBILE	30	GLOBE	Ericsson
BABEL_BP_106_17353_20120314_163054_inLine.sph	17353	20120314	163054	17353	inLine	Southern	F	HOME_OFFICE_MOBILE	30	GLOBE	Ericsson
BABEL_BP_106_94223_20120219_180504_inLine.sph	94223	20120219	180504	94223	inLine	Central	M	PUBLIC_PLACE	25	GLOBE	Ericsson
BABEL_BP_106_94223_20120219_191721_inLine.sph	94223	20120219	191721	94223	inLine	Central	M	PUBLIC_PLACE	25	GLOBE	Ericsson
BABEL_BP_106_94223_20120219_194907_inLine.sph	94223	20120219	194907	94223	inLine	Central	M	PUBLIC_PLACE	25	GLOBE	Ericsson
BABEL_BP_106_94223_20120219_185026_inLine.sph	94223	20120219	185026	94223	inLine	Central	M	PUBLIC_PLACE	25	GLOBE	Ericsson
BABEL_BP_106_87520_20120428_014139_inLine.sph	87520	20120428	014139	87520	inLine	Northern	M	CAR_KIT	32	GLOBE	Nokia
BABEL_BP_106_87520_20120428_013320_inLine.sph	87520	20120428	013320	87520	inLine	Northern	M	CAR_KIT	32	GLOBE	Nokia
BABEL_BP_106_63114_20120226_074838_outLine.sph	63114	20120226	074838	63114	outLine	Central	M	STREET	18	GLOBE	iPhone
BABEL_BP_106_63114_20120226_074838_inLine.sph	63114	20120226	074838	63114	inLine	Central	M	HOME_OFFICE_LANDLINE	19	PLDT	PLDT
BABEL_BP_106_50641_20120317_180902_outLine.sph	50641	20120317	180902	50641	outLine	Northern	F	HOME_OFFICE_MOBILE	45	SMART	Samsung
BABEL_BP_106_50641_20120317_180902_inLine.sph	50641	20120317	180902	50641	inLine	Northern	F	HOME_OFFICE_MOBILE	51	GLOBE	Nokia
BABEL_BP_106_21430_20120207_184620_outLine.sph	21430	20120207	184620	21430	outLine	Central	F	HOME_OFFICE_MOBILE	65	GLOBE	Nokia
BABEL_BP_106_21430_20120207_184620_inLine.sph	21430	20120207	184620	21430	inLine	Central	M	STREET	36	GLOBE	Samsung
BABEL_BP_106_47661_20120131_002939_outLine.sph	47661	20120131	002939	47661	outLine	Central	F	HOME_OFFICE_MOBILE	25	SMART	Nokia
BABEL_BP_106_12643_20120315_235155_outLine.sph	12643	20120315	235155	12643	outLine	Central	F	HOME_OFFICE_MOBILE	40	GLOBE	Nokia
BABEL_BP_106_12643_20120315_235155_inLine.sph	12643	20120315	235155	12643	inLine	Central	F	HOME_OFFICE_MOBILE	40	GLOBE	Ericsson
BABEL_BP_106_63468_20120409_200746_inLine.sph	63468	20120409	200746	63468	inLine	Southern	F	STREET	38	GLOBE	Nokia
BABEL_BP_106_63468_20120409_200746_outLine.sph	63468	20120409	200746	63468	outLine	Southern	F	STREET	30	GLOBE	Nokia
BABEL_BP_106_54621_20120227_235308_inLine.sph	54621	20120227	235308	54621	inLine	Central	F	PUBLIC_PLACE	18	SMART	Nokia
BABEL_BP_106_54621_20120227_235308_outLine.sph	54621	20120227	235308	54621	outLine	Central	F	PUBLIC_PLACE	24	SMART	Nokia
BABEL_BP_106_12979_20120308_200109_inLine.sph	12979	20120308	200109	12979	inLine	Central	M	HOME_OFFICE_LANDLINE	63	PLDT	PLDT
BABEL_BP_106_86029_20120130_001526_outLine.sph	86029	20120130	001526	86029	outLine	Central	F	STREET	16	SMART	Nokia
BABEL_BP_106_86029_20120130_001526_inLine.sph	86029	20120130	001526	86029	inLine	Central	M	PUBLIC_PLACE	17	SMART	Samsung
BABEL_BP_106_73438_20120314_002432_outLine.sph	73438	20120314	002432	73438	outLine	Central	M	HOME_OFFICE_MOBILE	41	SMART	Nokia
BABEL_BP_106_26598_20120415_181527_inLine.sph	26598	20120415	181527	26598	inLine	Northern	M	CAR_KIT	30	GLOBE	Nokia
BABEL_BP_106_32887_20120327_221120_inLine.sph	32887	20120327	221120	32887	inLine	Southern	M	STREET	51	GLOBE	Nokia
BABEL_BP_106_32887_20120327_222408_inLine.sph	32887	20120327	222408	32887	inLine	Southern	M	STREET	51	GLOBE	Nokia
BABEL_BP_106_87862_20120224_185514_outLine.sph	87862	20120224	185514	87862	outLine	Central	M	HOME_OFFICE_MOBILE	45	GLOBE	Samsung
BABEL_BP_106_50141_20120309_225945_outLine.sph	50141	20120309	225945	50141	outLine	Southern	F	HOME_OFFICE_MOBILE	20	SMART	Nokia
BABEL_BP_106_50141_20120309_225945_inLine.sph	50141	20120309	225945	50141	inLine	Central	F	STREET	21	GLOBE	Myphone
BABEL_BP_106_42820_20120415_180402_inLine.sph	42820	20120415	180402	42820	inLine	Northern	M	VEHICLE	39	GLOBE	Nokia
BABEL_BP_106_84171_20120317_135204_outLine.sph	84171	20120317	135204	84171	outLine	Northern	M	HOME_OFFICE_MOBILE	60	SMART	Nokia
BABEL_BP_106_84171_20120317_135204_inLine.sph	84171	20120317	135204	84171	inLine	Northern	F	HOME_OFFICE_MOBILE	34	GLOBE	Samsung
BABEL_BP_106_14770_20120323_025454_outLine.sph	14770	20120323	025454	14770	outLine	Southern	M	STREET	32	GLOBE	Nokia
BABEL_BP_106_14770_20120323_025454_inLine.sph	14770	20120323	025454	14770	inLine	Southern	M	STREET	32	GLOBE	Nokia
BABEL_BP_106_43939_20120317_194330_inLine.sph	43939	20120317	194330	43939	inLine	Northern	F	PUBLIC_PLACE	51	GLOBE	Nokia
BABEL_BP_106_43939_20120317_194330_outLine.sph	43939	20120317	194330	43939	outLine	Northern	F	HOME_OFFICE_MOBILE	47	TALK_N_TEXT	Myphone
BABEL_BP_106_18802_20120318_014432_inLine.sph	18802	20120318	014432	18802	inLine	Northern	M	HOME_OFFICE_MOBILE	25	GLOBE	Samsung
BABEL_BP_106_18802_20120318_014432_outLine.sph	18802	20120318	014432	18802	outLine	Northern	F	HOME_OFFICE_MOBILE	28	SMART	Nokia
BABEL_BP_106_91865_20120227_132028_inLine.sph	91865	20120227	132028	91865	inLine	Central	M	HOME_OFFICE_MOBILE	43	GLOBE	Myphone
BABEL_BP_106_91865_20120227_132028_outLine.sph	91865	20120227	132028	91865	outLine	Central	F	HOME_OFFICE_MOBILE	42	SMART	Myphone
BABEL_BP_106_95514_20120404_160802_inLine.sph	95514	20120404	160802	95514	inLine	Northern	F	VEHICLE	31	GLOBE	Nokia
BABEL_BP_106_60106_20120422_155717_inLine.sph	60106	20120422	155717	60106	inLine	Northern	M	CAR_KIT	30	GLOBE	Nokia
BABEL_BP_106_86337_20120411_130915_inLine.sph	86337	20120411	130915	86337	inLine	Southern	M	HOME_OFFICE_LANDLINE	31	PLDT	PLDT
BABEL_BP_106_76320_20120317_171522_inLine.sph	76320	20120317	171522	76320	inLine	Northern	F	HOME_OFFICE_MOBILE	33	GLOBE	Samsung
BABEL_BP_106_93302_20120530_221003_inLine.sph	93302	20120530	221003	93302	inLine	Northern	M	CAR_KIT	25	GLOBE	Nokia
BABEL_BP_106_73780_20120304_170119_outLine.sph	73780	20120304	170119	73780	outLine	Northern	F	PUBLIC_PLACE	19	SMART	Nokia
BABEL_BP_106_35441_20120414_194638_inLine.sph	35441	20120414	194638	35441	inLine	Northern	M	VEHICLE	32	GLOBE	Nokia
BABEL_BP_106_95628_20120331_180349_outLine.sph	95628	20120331	180349	95628	outLine	Northern	M	PUBLIC_PLACE	40	SMART	Nokia
BABEL_BP_106_95628_20120331_180349_inLine.sph	95628	20120331	180349	95628	inLine	Southern	M	PUBLIC_PLACE	47	GLOBE	Cherry
BABEL_BP_106_45361_20120228_002747_outLine.sph	45361	20120228	002747	45361	outLine	Southern	F	HOME_OFFICE_MOBILE	43	SMART	Nokia
BABEL_BP_106_45361_20120228_002747_inLine.sph	45361	20120228	002747	45361	inLine	Central	F	STREET	53	SMART	Nokia
BABEL_BP_106_52033_20120228_001715_inLine.sph	52033	20120228	001715	52033	inLine	Central	M	HOME_OFFICE_LANDLINE	26	PLDT	PLDT
BABEL_BP_106_52033_20120228_001715_outLine.sph	52033	20120228	001715	52033	outLine	Central	F	HOME_OFFICE_MOBILE	42	SMART	Nokia
BABEL_BP_106_22903_20120224_164344_outLine.sph	22903	20120224	164344	22903	outLine	Central	M	HOME_OFFICE_MOBILE	29	SUN	Nokia
BABEL_BP_106_22903_20120224_164344_inLine.sph	22903	20120224	164344	22903	inLine	Central	F	HOME_OFFICE_MOBILE	35	GLOBE	Myphone
BABEL_BP_106_39080_20120225_180230_inLine.sph	39080	20120225	180230	39080	inLine	Central	F	STREET	16	SUN	Cherry
BABEL_BP_106_39080_20120225_180230_outLine.sph	39080	20120225	180230	39080	outLine	Central	F	HOME_OFFICE_MOBILE	16	SMART	Myphone
BABEL_BP_106_33192_20120516_170543_inLine.sph	33192	20120516	170543	33192	inLine	Northern	M	CAR_KIT	38	GLOBE	Nokia
BABEL_BP_106_33192_20120516_172023_inLine.sph	33192	20120516	172023	33192	inLine	Northern	M	CAR_KIT	38	GLOBE	Nokia
BABEL_BP_106_91481_20120303_192948_inLine.sph	91481	20120303	192948	91481	inLine	Central	M	HOME_OFFICE_MOBILE	55	GLOBE	Nokia
BABEL_BP_106_91481_20120303_202847_inLine.sph	91481	20120303	202847	91481	inLine	Central	M	HOME_OFFICE_MOBILE	55	GLOBE	Nokia
BABEL_BP_106_58956_20120602_130340_inLine.sph	58956	20120602	130340	58956	inLine	Northern	M	CAR_KIT	25	GLOBE	Nokia
BABEL_BP_106_74533_20120502_222417_inLine.sph	74533	20120502	222417	74533	inLine	Northern	M	CAR_KIT	35	GLOBE	Nokia
BABEL_BP_106_36868_20120417_204120_inLine.sph	36868	20120417	204120	36868	inLine	Northern	M	HOME_OFFICE_MOBILE	30	GLOBE	Nokia
BABEL_BP_106_36868_20120417_210037_inLine.sph	36868	20120417	210037	36868	inLine	Northern	M	HOME_OFFICE_MOBILE	30	GLOBE	Nokia
BABEL_BP_106_11366_20120323_024622_inLine.sph	11366	20120323	024622	11366	inLine	Southern	M	STREET	32	GLOBE	Samsung
BABEL_BP_106_11366_20120323_025914_inLine.sph	11366	20120323	025914	11366	inLine	Southern	M	STREET	32	GLOBE	Samsung
BABEL_BP_106_11366_20120323_025914_outLine.sph	11366	20120323	025914	11366	outLine	Southern	M	STREET	31	GLOBE	Nokia
BABEL_BP_106_11366_20120323_024622_outLine.sph	11366	20120323	024622	11366	outLine	Southern	M	STREET	31	GLOBE	Nokia
BABEL_BP_106_05510_20120505_014918_inLine.sph	05510	20120505	014918	05510	inLine	Northern	M	CAR_KIT	35	GLOBE	Nokia
BABEL_BP_106_53824_20120227_025033_inLine.sph	53824	20120227	025033	53824	inLine	Central	F	HOME_OFFICE_MOBILE	38	GLOBE	Myphone
BABEL_BP_106_53824_20120227_025033_outLine.sph	53824	20120227	025033	53824	outLine	Central	F	HOME_OFFICE_MOBILE	20	SMART	Myphone
BABEL_BP_106_34328_20120225_012732_inLine.sph	34328	20120225	012732	34328	inLine	Central	F	STREET	39	GLOBE	Myphone
BABEL_BP_106_34328_20120225_012732_outLine.sph	34328	20120225	012732	34328	outLine	Northern	M	HOME_OFFICE_MOBILE	38	GLOBE	Myphone
BABEL_BP_106_79593_20120528_180841_inLine.sph	79593	20120528	180841	79593	inLine	Northern	F	CAR_KIT	25	GLOBE	Nokia
BABEL_BP_106_35329_20120302_140638_inLine.sph	35329	20120302	140638	35329	inLine	Southern	F	STREET	26	SUN	Nokia
BABEL_BP_106_35329_20120302_140638_outLine.sph	35329	20120302	140638	35329	outLine	Northern	F	STREET	35	GLOBE	Nokia
BABEL_BP_106_67411_20120210_155625_outLine.sph	67411	20120210	155625	67411	outLine	Central	F	PUBLIC_PLACE	18	GLOBE	Myphone
BABEL_BP_106_67411_20120210_155625_inLine.sph	67411	20120210	155625	67411	inLine	Central	F	HOME_OFFICE_MOBILE	56	GLOBE	Samsung
BABEL_BP_106_70077_20120315_191801_inLine.sph	70077	20120315	191801	70077	inLine	Southern	M	PUBLIC_PLACE	34	SMART	Nokia
BABEL_BP_106_50468_20120417_231448_inLine.sph	50468	20120417	231448	50468	inLine	Northern	M	VEHICLE	31	GLOBE	Nokia
BABEL_BP_106_60826_20120605_170407_inLine.sph	60826	20120605	170407	60826	inLine	Southern	F	CAR_KIT	19	GLOBE	Nokia
BABEL_BP_106_79284_20120317_190801_inLine.sph	79284	20120317	190801	79284	inLine	Northern	F	HOME_OFFICE_MOBILE	41	GLOBE	Samsung
BABEL_BP_106_79284_20120317_154901_inLine.sph	79284	20120317	154901	79284	inLine	Northern	F	HOME_OFFICE_MOBILE	41	GLOBE	Samsung
BABEL_BP_106_22408_20120213_221623_inLine.sph	22408	20120213	221623	22408	inLine	Central	F	PUBLIC_PLACE	35	SUN	Nokia
BABEL_BP_106_22408_20120213_221623_outLine.sph	22408	20120213	221623	22408	outLine	Central	F	HOME_OFFICE_MOBILE	33	SMART	Samsung
BABEL_BP_106_36383_20120225_021045_outLine.sph	36383	20120225	021045	36383	outLine	Southern	M	HOME_OFFICE_LANDLINE	41	PLDT	PLDT
BABEL_BP_106_36383_20120225_021045_inLine.sph	36383	20120225	021045	36383	inLine	Central	F	HOME_OFFICE_LANDLINE	58	PLDT	PLDT
BABEL_BP_106_29421_20120213_182542_outLine.sph	29421	20120213	182542	29421	outLine	Central	M	HOME_OFFICE_MOBILE	24	GLOBE	Samsung
BABEL_BP_106_29421_20120213_182542_inLine.sph	29421	20120213	182542	29421	inLine	Central	M	HOME_OFFICE_MOBILE	21	GLOBE	Samsung
BABEL_BP_106_58572_20120401_203941_inLine.sph	58572	20120401	203941	58572	inLine	Northern	F	PUBLIC_PLACE	47	GLOBE	Nokia
BABEL_BP_106_58572_20120401_203941_outLine.sph	58572	20120401	203941	58572	outLine	Northern	F	PUBLIC_PLACE	50	SMART	Nokia
BABEL_BP_106_52642_20120222_175700_outLine.sph	52642	20120222	175700	52642	outLine	Central	F	HOME_OFFICE_MOBILE	40	GLOBE	Nokia
BABEL_BP_106_52642_20120222_175700_inLine.sph	52642	20120222	175700	52642	inLine	Central	F	HOME_OFFICE_MOBILE	64	GLOBE	Samsung
BABEL_BP_106_84779_20120313_041105_inLine.sph	84779	20120313	041105	84779	inLine	Central	M	STREET	31	SMART	Nokia
BABEL_BP_106_84779_20120313_035600_inLine.sph	84779	20120313	035600	84779	inLine	Central	M	STREET	31	SMART	Nokia
BABEL_BP_106_84779_20120313_041106_outLine.sph	84779	20120313	041106	84779	outLine	Central	M	PUBLIC_PLACE	30	SMART	Nokia
BABEL_BP_106_27890_20120302_171119_outLine.sph	27890	20120302	171119	27890	outLine	Central	F	HOME_OFFICE_MOBILE	35	SMART	Myphone
BABEL_BP_106_27890_20120302_171119_inLine.sph	27890	20120302	171119	27890	inLine	Central	F	HOME_OFFICE_MOBILE	43	GLOBE	Myphone
BABEL_BP_106_24661_20120322_221220_outLine.sph	24661	20120322	221220	24661	outLine	Southern	M	STREET	32	SMART	Nokia
BABEL_BP_106_24661_20120322_221220_inLine.sph	24661	20120322	221220	24661	inLine	Southern	M	STREET	31	GLOBE	Nokia
BABEL_BP_106_46744_20120324_002344_outLine.sph	46744	20120324	002344	46744	outLine	Southern	M	STREET	40	GLOBE	Nokia
BABEL_BP_106_46744_20120324_002344_inLine.sph	46744	20120324	002344	46744	inLine	Southern	F	STREET	46	GLOBE	Nokia
BABEL_BP_106_46435_20120317_184057_outLine.sph	46435	20120317	184057	46435	outLine	Southern	F	HOME_OFFICE_MOBILE	33	SMART	Nokia
BABEL_BP_106_95121_20120314_000217_inLine.sph	95121	20120314	000217	95121	inLine	Northern	M	STREET	30	GLOBE	Samsung
BABEL_BP_106_95121_20120314_000217_outLine.sph	95121	20120314	000217	95121	outLine	Central	M	STREET	30	GLOBE	Nokia
BABEL_BP_106_65656_20120309_195913_outLine.sph	65656	20120309	195913	65656	outLine	Southern	F	PUBLIC_PLACE	28	SMART	Nokia
BABEL_BP_106_09087_20120304_161115_outLine.sph	09087	20120304	161115	09087	outLine	Central	M	HOME_OFFICE_MOBILE	36	GLOBE	Myphone
BABEL_BP_106_09087_20120304_155326_outLine.sph	09087	20120304	155326	09087	outLine	Central	M	HOME_OFFICE_MOBILE	36	GLOBE	Myphone
BABEL_BP_106_83634_20120317_172215_outLine.sph	83634	20120317	172215	83634	outLine	Central	M	PUBLIC_PLACE	32	SMART	Nokia
BABEL_BP_106_63711_20120129_023323_inLine.sph	63711	20120129	023323	63711	inLine	Central	F	STREET	19	SMART	Nokia
BABEL_BP_106_63711_20120129_023323_outLine.sph	63711	20120129	023323	63711	outLine	Central	F	HOME_OFFICE_MOBILE	19	SMART	Nokia
BABEL_BP_106_19479_20120501_165350_inLine.sph	19479	20120501	165350	19479	inLine	Northern	F	HOME_OFFICE_LANDLINE	39	PLDT	PLDT
BABEL_BP_106_19479_20120501_155913_inLine.sph	19479	20120501	155913	19479	inLine	Northern	F	HOME_OFFICE_LANDLINE	39	PLDT	PLDT
BABEL_BP_106_19479_20120501_154630_inLine.sph	19479	20120501	154630	19479	inLine	Northern	F	HOME_OFFICE_LANDLINE	39	PLDT	PLDT
BABEL_BP_106_99856_20120226_191212_outLine.sph	99856	20120226	191212	99856	outLine	Central	M	STREET	20	SMART	Nokia
BABEL_BP_106_99856_20120226_184042_inLine.sph	99856	20120226	184042	99856	inLine	Central	F	HOME_OFFICE_LANDLINE	19	PLDT	PLDT
BABEL_BP_106_99856_20120226_184042_outLine.sph	99856	20120226	184042	99856	outLine	Central	M	STREET	20	SMART	Nokia
BABEL_BP_106_99856_20120226_191212_inLine.sph	99856	20120226	191212	99856	inLine	Central	F	HOME_OFFICE_LANDLINE	19	PLDT	PLDT
BABEL_BP_106_71741_20120127_162656_inLine.sph	71741	20120127	162656	71741	inLine	Central	M	STREET	40	GLOBE	Nokia
BABEL_BP_106_87281_20120318_175101_outLine.sph	87281	20120318	175101	87281	outLine	Northern	F	HOME_OFFICE_MOBILE	33	GLOBE	Nokia
BABEL_BP_106_87281_20120318_175101_inLine.sph	87281	20120318	175101	87281	inLine	Northern	M	PUBLIC_PLACE	32	SMART	Myphone
BABEL_BP_106_72142_20120327_171827_inLine.sph	72142	20120327	171827	72142	inLine	Northern	F	PUBLIC_PLACE	54	GLOBE	Nokia
BABEL_BP_106_72142_20120327_173216_inLine.sph	72142	20120327	173216	72142	inLine	Northern	F	PUBLIC_PLACE	54	GLOBE	Nokia
BABEL_BP_106_72142_20120327_173216_outLine.sph	72142	20120327	173216	72142	outLine	Northern	F	PUBLIC_PLACE	40	SMART	Nokia
BABEL_BP_106_72142_20120327_171827_outLine.sph	72142	20120327	171827	72142	outLine	Northern	F	PUBLIC_PLACE	40	SMART	Nokia
BABEL_BP_106_33817_20120301_165159_outLine.sph	33817	20120301	165159	33817	outLine	Southern	F	HOME_OFFICE_MOBILE	60	SMART	Nokia
BABEL_BP_106_33817_20120301_165159_inLine.sph	33817	20120301	165159	33817	inLine	Southern	F	PUBLIC_PLACE	31	GLOBE	Cherry
BABEL_BP_106_53315_20120329_182550_outLine.sph	53315	20120329	182550	53315	outLine	Northern	F	HOME_OFFICE_MOBILE	35	GLOBE	Nokia
BABEL_BP_106_53315_20120329_182550_inLine.sph	53315	20120329	182550	53315	inLine	Southern	M	VEHICLE	42	GLOBE	Myphone
BABEL_BP_106_11982_20120219_202255_inLine.sph	11982	20120219	202255	11982	inLine	Central	M	PUBLIC_PLACE	24	GLOBE	Nokia
BABEL_BP_106_11982_20120219_202255_outLine.sph	11982	20120219	202255	11982	outLine	Central	M	HOME_OFFICE_MOBILE	27	GLOBE	Nokia
BABEL_BP_106_82484_20120210_215502_outLine.sph	82484	20120210	215502	82484	outLine	Central	M	PUBLIC_PLACE	16	GLOBE	Nokia
BABEL_BP_106_69275_20120318_204539_outLine.sph	69275	20120318	204539	69275	outLine	Northern	F	HOME_OFFICE_MOBILE	32	GLOBE	Cherry
BABEL_BP_106_69275_20120318_200803_inLine.sph	69275	20120318	200803	69275	inLine	Northern	F	PUBLIC_PLACE	31	SMART	Myphone
