outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_102_79495_20120320_011136_outLine.sph	79495	20120320	011136	79495	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	50	AIRTEL	NOKIA	4794080	8000
BABEL_OP1_102_16669_20120327_202211_inLine.sph	16669	20120327	202211	16669	inLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	40	RELIANCE	NOKIA	4798720	8000
BABEL_OP1_102_16669_20120327_202211_outLine.sph	16669	20120327	202211	16669	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	32	RELIANCE	NOKIA	4801120	8000
BABEL_OP1_102_67916_20121224_185018_outLine.sph	67916	20121224	185018	67916	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	39	IDEA	NOKIA	4803040	8000
BABEL_OP1_102_67916_20121224_185018_inLine.sph	67916	20121224	185018	67916	inLine	EASTERN_ASSAM	M	HOME_OFFICE_LANDLINE	51	BSNL	BSNL	4800000	8000
BABEL_OP1_102_21477_20120417_212152_outLine.sph	21477	20120417	212152	21477	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	23	RELIANCE	NOKIA	4796800	8000
BABEL_OP1_102_21477_20120417_212152_inLine.sph	21477	20120417	212152	21477	inLine	WESTERN_ASSAM	M	STREET	46	RELIANCE	SAMSUNG	4799840	8000
BABEL_OP1_102_56070_20120410_224512_outLine.sph	56070	20120410	224512	56070	outLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	55	AIRCEL	SAMSUNG	4800160	8000
BABEL_OP1_102_56070_20120410_224512_inLine.sph	56070	20120410	224512	56070	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	35	AIRCEL	NOKIA	4795680	8000
BABEL_OP1_102_15146_20120318_184752_outLine.sph	15146	20120318	184752	15146	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	16	AIRTEL	SAMSUNG	4786880	8000
BABEL_OP1_102_15146_20120318_184752_inLine.sph	15146	20120318	184752	15146	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	50	IDEA	NOKIA	4796800	8000
BABEL_OP1_102_12643_20121108_184648_inLine.sph	12643	20121108	184648	12643	inLine	EASTERN_ASSAM	M	VEHICLE	23	VODAFONE	SONY_ERICSSON	4796640	8000
BABEL_OP1_102_12643_20121108_184648_outLine.sph	12643	20121108	184648	12643	outLine	WESTERN_ASSAM	M	STREET	40	AIRCEL	NOKIA	4800800	8000
BABEL_OP1_102_73438_20121103_170431_inLine.sph	73438	20121103	170431	73438	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	45	RELIANCE	SAMSUNG	4800000	8000
BABEL_OP1_102_73438_20121103_170431_outLine.sph	73438	20121103	170431	73438	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	47	RELIANCE	NOKIA	4800320	8000
BABEL_OP1_102_39430_20120411_182026_inLine.sph	39430	20120411	182026	39430	inLine	WESTERN_ASSAM	M	STREET	48	RELIANCE	NOKIA	2774080	8000
BABEL_OP1_102_39430_20120411_184729_outLine.sph	39430	20120411	184729	39430	outLine	CENTRAL_ASSAM	F	STREET	40	RELIANCE	NOKIA	2023360	8000
BABEL_OP1_102_39430_20120411_182026_outLine.sph	39430	20120411	182026	39430	outLine	CENTRAL_ASSAM	F	STREET	40	RELIANCE	NOKIA	2774080	8000
BABEL_OP1_102_39430_20120411_184729_inLine.sph	39430	20120411	184729	39430	inLine	WESTERN_ASSAM	M	STREET	48	RELIANCE	NOKIA	2023520	8000
BABEL_OP1_102_75680_20121110_180407_outLine.sph	75680	20121110	180407	75680	outLine	WESTERN_ASSAM	M	STREET	45	AIRCEL	NOKIA	4799200	8000
BABEL_OP1_102_75680_20121110_180407_inLine.sph	75680	20121110	180407	75680	inLine	WESTERN_ASSAM	M	VEHICLE	47	RELIANCE	NOKIA	4799680	8000
BABEL_OP1_102_28016_20120430_194530_outLine.sph	28016	20120430	194530	28016	outLine	EASTERN_ASSAM	F	PUBLIC_PLACE	50	RELIANCE	NOKIA	4284800	8000
BABEL_OP1_102_28016_20120430_193141_inLine.sph	28016	20120430	193141	28016	inLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	26	RELIANCE	NOKIA	511520	8000
BABEL_OP1_102_28016_20120430_193141_outLine.sph	28016	20120430	193141	28016	outLine	EASTERN_ASSAM	F	PUBLIC_PLACE	50	RELIANCE	NOKIA	511200	8000
BABEL_OP1_102_28016_20120430_194530_inLine.sph	28016	20120430	194530	28016	inLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	26	RELIANCE	NOKIA	4286240	8000
BABEL_OP1_102_72718_20121010_030640_inLine.sph	72718	20121010	030640	72718	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	30	RELIANCE	NOKIA	4800160	8000
BABEL_OP1_102_72718_20121010_030640_outLine.sph	72718	20121010	030640	72718	outLine	WESTERN_ASSAM	M	PUBLIC_PLACE	29	RELIANCE	NOKIA	4800640	8000
BABEL_OP1_102_18802_20121104_232940_outLine.sph	18802	20121104	232940	18802	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	60	AIRTEL	NOKIA	4797600	8000
BABEL_OP1_102_18802_20121104_232940_inLine.sph	18802	20121104	232940	18802	inLine	WESTERN_ASSAM	M	PUBLIC_PLACE	48	IDEA	NOKIA	4800160	8000
BABEL_OP1_102_87857_20120405_202526_inLine.sph	87857	20120405	202526	87857	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	42	AIRCEL	NOKIA	4792800	8000
BABEL_OP1_102_87857_20120405_202526_outLine.sph	87857	20120405	202526	87857	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	35	AIRCEL	NOKIA	4797600	8000
BABEL_OP1_102_49864_20120421_155657_inLine.sph	49864	20120421	155657	49864	inLine	CENTRAL_ASSAM	F	CAR_KIT	34	AIRCEL	NOKIA	4783840	8000
BABEL_OP1_102_49864_20120421_155657_outLine.sph	49864	20120421	155657	49864	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	42	AIRCEL	NOKIA	4796000	8000
BABEL_OP1_102_91865_20130127_193426_outLine.sph	91865	20130127	193426	91865	outLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	25	RELIANCE	NOKIA	4800320	8000
BABEL_OP1_102_91865_20130127_193426_inLine.sph	91865	20130127	193426	91865	inLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	32	RELIANCE	SAMSUNG	4800320	8000
BABEL_OP1_102_67150_20121106_232551_outLine.sph	67150	20121106	232551	67150	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	30	IDEA	NOKIA	4800800	8000
BABEL_OP1_102_67150_20121106_232551_inLine.sph	67150	20121106	232551	67150	inLine	WESTERN_ASSAM	M	VEHICLE	47	AIRCEL	NOKIA	4798240	8000
BABEL_OP1_102_96283_20120720_021526_outLine.sph	96283	20120720	021526	96283	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	25	AIRTEL	NOKIA	4803200	8000
BABEL_OP1_102_96283_20120720_021526_inLine.sph	96283	20120720	021526	96283	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	46	IDEA	NOKIA	4799520	8000
BABEL_OP1_102_45361_20120611_222502_outLine.sph	45361	20120611	222502	45361	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_LANDLINE	17	AIRCEL	NOKIA	4802240	8000
BABEL_OP1_102_45361_20120611_222502_inLine.sph	45361	20120611	222502	45361	inLine	WESTERN_ASSAM	F	VEHICLE	29	AIRCEL	NOKIA	4795840	8000
BABEL_OP1_102_91481_20120806_232222_outLine.sph	91481	20120806	232222	91481	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	49	RELIANCE	NOKIA	4800320	8000
BABEL_OP1_102_91481_20120806_232222_inLine.sph	91481	20120806	232222	91481	inLine	WESTERN_ASSAM	M	CAR_KIT	48	RELIANCE	NOKIA	4799680	8000
BABEL_OP1_102_11371_20120327_175933_inLine.sph	11371	20120327	175933	11371	inLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	20	RELIANCE	SAMSUNG	4797280	8000
BABEL_OP1_102_11371_20120327_175933_outLine.sph	11371	20120327	175933	11371	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	21	RELIANCE	MICROMAX	4799360	8000
BABEL_OP1_102_36868_20130209_201544_outLine.sph	36868	20130209	201544	36868	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	39	VODAFONE	NOKIA	4800960	8000
BABEL_OP1_102_36868_20130209_201544_inLine.sph	36868	20130209	201544	36868	inLine	EASTERN_ASSAM	M	CAR_KIT	32	VODAFONE	SAMSUNG	4800160	8000
BABEL_OP1_102_73050_20120929_012255_inLine.sph	73050	20120929	012255	73050	inLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	22	RELIANCE	NOKIA	4800160	8000
BABEL_OP1_102_73050_20120929_012255_outLine.sph	73050	20120929	012255	73050	outLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	24	RELIANCE	NOKIA	4800320	8000
BABEL_OP1_102_44649_20120611_185930_outLine.sph	44649	20120611	185930	44649	outLine	CENTRAL_ASSAM	M	STREET	25	VODAFONE	NOKIA	4790400	8000
BABEL_OP1_102_44649_20120611_185930_inLine.sph	44649	20120611	185930	44649	inLine	CENTRAL_ASSAM	M	PUBLIC_PLACE	31	IDEA	NOKIA	4798080	8000
BABEL_OP1_102_35324_20120426_203214_inLine.sph	35324	20120426	203214	35324	inLine	CENTRAL_ASSAM	M	CAR_KIT	20	AIRCEL	YXTEL	3535520	8000
BABEL_OP1_102_35324_20120426_180016_inLine.sph	35324	20120426	180016	35324	inLine	CENTRAL_ASSAM	M	CAR_KIT	20	AIRCEL	YXTEL	1018400	8000
BABEL_OP1_102_35324_20120426_203214_outLine.sph	35324	20120426	203214	35324	outLine	CENTRAL_ASSAM	M	STREET	21	VODAFONE	NOKIA	3539040	8000
BABEL_OP1_102_35324_20120426_180016_outLine.sph	35324	20120426	180016	35324	outLine	CENTRAL_ASSAM	M	STREET	21	VODAFONE	NOKIA	1021120	8000
BABEL_OP1_102_54241_20120911_025705_inLine.sph	54241	20120911	025705	54241	inLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	21	RELIANCE	NOKIA	3936000	8000
BABEL_OP1_102_54241_20120911_025705_outLine.sph	54241	20120911	025705	54241	outLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	25	RELIANCE	NOKIA	3937760	8000
BABEL_OP1_102_54241_20120911_024357_inLine.sph	54241	20120911	024357	54241	inLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	21	RELIANCE	NOKIA	862560	8000
BABEL_OP1_102_54241_20120911_024357_outLine.sph	54241	20120911	024357	54241	outLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	25	RELIANCE	NOKIA	864000	8000
BABEL_OP1_102_22408_20120426_225012_inLine.sph	22408	20120426	225012	22408	inLine	CENTRAL_ASSAM	F	CAR_KIT	50	AIRCEL	SAMSUNG	4777440	8000
BABEL_OP1_102_22408_20120426_225012_outLine.sph	22408	20120426	225012	22408	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	32	AIRCEL	NOKIA	4800000	8000
BABEL_OP1_102_60826_20120606_231535_inLine.sph	60826	20120606	231535	60826	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	35	AIRCEL	NOKIA	4795680	8000
BABEL_OP1_102_60826_20120606_231535_outLine.sph	60826	20120606	231535	60826	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	25	VODAFONE	NOKIA	4799360	8000
BABEL_OP1_102_39364_20121105_220855_outLine.sph	39364	20121105	220855	39364	outLine	WESTERN_ASSAM	M	STREET	32	AIRCEL	SAMSUNG	4796960	8000
BABEL_OP1_102_39364_20121105_220855_inLine.sph	39364	20121105	220855	39364	inLine	WESTERN_ASSAM	M	STREET	32	RELIANCE	SAMSUNG	4798880	8000
BABEL_OP1_102_99514_20120406_182505_inLine.sph	99514	20120406	182505	99514	inLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	41	AIRCEL	NOKIA	4792320	8000
BABEL_OP1_102_99514_20120406_182505_outLine.sph	99514	20120406	182505	99514	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	30	AIRCEL	NOKIA	4789600	8000
BABEL_OP1_102_52642_20120803_212045_inLine.sph	52642	20120803	212045	52642	inLine	CENTRAL_ASSAM	M	HOME_OFFICE_LANDLINE	46	BSNL	BSNL	4800800	8000
BABEL_OP1_102_52642_20120803_212045_outLine.sph	52642	20120803	212045	52642	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	36	IDEA	NOKIA	4799680	8000
BABEL_OP1_102_27890_20121002_030324_outLine.sph	27890	20121002	030324	27890	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	27	RELIANCE	NOKIA	5034560	8000
BABEL_OP1_102_27890_20121002_030324_inLine.sph	27890	20121002	030324	27890	inLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	26	RELIANCE	SAMSUNG	4754720	8000
BABEL_OP1_102_24661_20121104_224032_inLine.sph	24661	20121104	224032	24661	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	30	AIRCEL	NOKIA	4799520	8000
BABEL_OP1_102_24661_20121104_224032_outLine.sph	24661	20121104	224032	24661	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	28	AIRCEL	NOKIA	4801920	8000
BABEL_OP1_102_75140_20120330_171509_inLine.sph	75140	20120330	171509	75140	inLine	EASTERN_ASSAM	F	PUBLIC_PLACE	27	RELIANCE	NOKIA	4796160	8000
BABEL_OP1_102_75140_20120330_171509_outLine.sph	75140	20120330	171509	75140	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	28	RELIANCE	NOKIA	4798080	8000
BABEL_OP1_102_34169_20120331_183840_outLine.sph	34169	20120331	183840	34169	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	40	RELIANCE	NOKIA	4801760	8000
BABEL_OP1_102_34169_20120331_183840_inLine.sph	34169	20120331	183840	34169	inLine	WESTERN_ASSAM	F	PUBLIC_PLACE	52	RELIANCE	NOKIA	4779040	8000
BABEL_OP1_102_35011_20120420_020024_outLine.sph	35011	20120420	020024	35011	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	28	RELIANCE	NOKIA	4800160	8000
BABEL_OP1_102_35011_20120420_020024_inLine.sph	35011	20120420	020024	35011	inLine	WESTERN_ASSAM	M	PUBLIC_PLACE	47	RELIANCE	NOKIA	4798880	8000
BABEL_OP1_102_83634_20130123_212154_inLine.sph	83634	20130123	212154	83634	inLine	EASTERN_ASSAM	F	VEHICLE	52	AIRCEL	SAMSUNG	4800160	8000
BABEL_OP1_102_83634_20130123_212154_outLine.sph	83634	20130123	212154	83634	outLine	WESTERN_ASSAM	M	STREET	35	RELIANCE	SAMSUNG	4801760	8000
BABEL_OP1_102_38592_20121225_215825_inLine.sph	38592	20121225	215825	38592	inLine	EASTERN_ASSAM	F	HOME_OFFICE_LANDLINE	53	BSNL	BSNL	4800320	8000
BABEL_OP1_102_38592_20121225_215825_outLine.sph	38592	20121225	215825	38592	outLine	EASTERN_ASSAM	F	STREET	54	RELIANCE	NOKIA	4801120	8000
BABEL_OP1_102_67798_20120408_211247_outLine.sph	67798	20120408	211247	67798	outLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	19	VODAFONE	RELIANCE	4596320	8000
BABEL_OP1_102_67798_20120408_211247_inLine.sph	67798	20120408	211247	67798	inLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	19	VODAFONE	SAMSUNG	4594720	8000
BABEL_OP1_102_48976_20120410_161651_inLine.sph	48976	20120410	161651	48976	inLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	40	RELIANCE	NOKIA	4799680	8000
BABEL_OP1_102_48976_20120410_161651_outLine.sph	48976	20120410	161651	48976	outLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	36	RELIANCE	NOKIA	4792480	8000
BABEL_OP1_102_71778_20120608_222028_outLine.sph	71778	20120608	222028	71778	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	30	RELIANCE	NOKIA	4801120	8000
BABEL_OP1_102_71778_20120608_222028_inLine.sph	71778	20120608	222028	71778	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	30	RELIANCE	NOKIA	4798400	8000
BABEL_OP1_102_53703_20120409_180047_outLine.sph	53703	20120409	180047	53703	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	30	AIRTEL	SAMSUNG	4800000	8000
BABEL_OP1_102_53703_20120409_180047_inLine.sph	53703	20120409	180047	53703	inLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	42	IDEA	NOKIA	4795200	8000
BABEL_OP1_102_34590_20120417_151435_inLine.sph	34590	20120417	151435	34590	inLine	WESTERN_ASSAM	M	STREET	32	RELIANCE	SAMSUNG	2929600	8000
BABEL_OP1_102_34590_20120417_155556_outLine.sph	34590	20120417	155556	34590	outLine	WESTERN_ASSAM	M	STREET	32	IDEA	NOKIA	1865440	8000
BABEL_OP1_102_34590_20120417_151435_outLine.sph	34590	20120417	151435	34590	outLine	WESTERN_ASSAM	M	STREET	32	IDEA	NOKIA	2921120	8000
BABEL_OP1_102_34590_20120417_155556_inLine.sph	34590	20120417	155556	34590	inLine	WESTERN_ASSAM	M	STREET	32	RELIANCE	SAMSUNG	1863520	8000
BABEL_OP1_102_69275_20121009_000322_outLine.sph	69275	20121009	000322	69275	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	17	AIRCEL	NOKIA	4799360	8000
BABEL_OP1_102_69275_20121009_000322_inLine.sph	69275	20121009	000322	69275	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	20	VODAFONE	NOKIA	4796480	8000
BABEL_OP1_102_91358_20121103_191541_inLine.sph	91358	20121103	191541	91358	inLine	WESTERN_ASSAM	M	STREET	48	RELIANCE	NOKIA	4800000	8000
BABEL_OP1_102_91358_20121103_191541_outLine.sph	91358	20121103	191541	91358	outLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	47	RELIANCE	NOKIA	4800160	8000
BABEL_OP1_102_98402_20121112_014920_outLine.sph	98402	20121112	014920	98402	outLine	EASTERN_ASSAM	F	VEHICLE	27	VODAFONE	NOKIA	4802080	8000
BABEL_OP1_102_98402_20121112_014920_inLine.sph	98402	20121112	014920	98402	inLine	CENTRAL_ASSAM	M	PUBLIC_PLACE	42	AIRCEL	NOKIA	4797600	8000
BABEL_OP1_102_92800_20120408_165253_inLine.sph	92800	20120408	165253	92800	inLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	19	VODAFONE	MAXX	4799040	8000
BABEL_OP1_102_92800_20120408_165253_outLine.sph	92800	20120408	165253	92800	outLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	25	VODAFONE	NOKIA	4800480	8000
BABEL_OP1_102_95849_20121106_222829_inLine.sph	95849	20121106	222829	95849	inLine	WESTERN_ASSAM	M	STREET	24	RELIANCE	NOKIA	4799040	8000
BABEL_OP1_102_95849_20121106_222829_outLine.sph	95849	20121106	222829	95849	outLine	WESTERN_ASSAM	M	STREET	26	AIRCEL	NOKIA	4800800	8000
BABEL_OP1_102_41561_20121111_220752_inLine.sph	41561	20121111	220752	41561	inLine	CENTRAL_ASSAM	M	STREET	46	RELIANCE	NOKIA	4797760	8000
BABEL_OP1_102_41561_20121111_220752_outLine.sph	41561	20121111	220752	41561	outLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	46	RELIANCE	NOKIA	4796000	8000
BABEL_OP1_102_33023_20120329_224858_inLine.sph	33023	20120329	224858	33023	inLine	WESTERN_ASSAM	M	PUBLIC_PLACE	32	RELIANCE	NOKIA	4800160	8000
BABEL_OP1_102_33023_20120329_224858_outLine.sph	33023	20120329	224858	33023	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	30	RELIANCE	LONGTEL	4800160	8000
BABEL_OP1_102_10187_20120405_173448_inLine.sph	10187	20120405	173448	10187	inLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	60	AIRCEL	NOKIA	4798560	8000
BABEL_OP1_102_10187_20120405_173448_outLine.sph	10187	20120405	173448	10187	outLine	EASTERN_ASSAM	F	HOME_OFFICE_MOBILE	40	AIRCEL	NOKIA	4800160	8000
BABEL_OP1_102_42615_20120327_180819_outLine.sph	42615	20120327	180819	42615	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	24	VODAFONE	NOKIA	4795040	8000
BABEL_OP1_102_42615_20120327_180819_inLine.sph	42615	20120327	180819	42615	inLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	27	IDEA	NOKIA	4797920	8000
BABEL_OP1_102_22401_20121017_023338_inLine.sph	22401	20121017	023338	22401	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	36	RELIANCE	NOKIA	4797440	8000
BABEL_OP1_102_22401_20121017_023338_outLine.sph	22401	20121017	023338	22401	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	35	RELIANCE	SAMSUNG	4802080	8000
BABEL_OP1_102_97590_20121110_214746_inLine.sph	97590	20121110	214746	97590	inLine	CENTRAL_ASSAM	M	VEHICLE	46	RELIANCE	NOKIA	3295840	8000
BABEL_OP1_102_97590_20121110_215543_inLine.sph	97590	20121110	215543	97590	inLine	CENTRAL_ASSAM	M	VEHICLE	46	RELIANCE	NOKIA	1504160	8000
BABEL_OP1_102_97590_20121110_215543_outLine.sph	97590	20121110	215543	97590	outLine	CENTRAL_ASSAM	M	VEHICLE	40	VODAFONE	SAMSUNG	1505440	8000
BABEL_OP1_102_97590_20121110_214746_outLine.sph	97590	20121110	214746	97590	outLine	CENTRAL_ASSAM	M	VEHICLE	40	VODAFONE	SAMSUNG	3295520	8000
BABEL_OP1_102_45931_20120421_233726_outLine.sph	45931	20120421	233726	45931	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	30	RELIANCE	NOKIA	4796640	8000
BABEL_OP1_102_45931_20120421_233726_inLine.sph	45931	20120421	233726	45931	inLine	CENTRAL_ASSAM	F	CAR_KIT	33	RELIANCE	NOKIA	4795680	8000
BABEL_OP1_102_81717_20130209_201202_outLine.sph	81717	20130209	201202	81717	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	28	RELIANCE	SAMSUNG	4803040	8000
BABEL_OP1_102_81717_20130209_201202_inLine.sph	81717	20130209	201202	81717	inLine	EASTERN_ASSAM	F	HOME_OFFICE_LANDLINE	32	BSNL	BSNL	4799680	8000
BABEL_OP1_102_52902_20120607_175045_inLine.sph	52902	20120607	175045	52902	inLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	31	RELIANCE	NOKIA	1826080	8000
BABEL_OP1_102_52902_20120607_175045_outLine.sph	52902	20120607	175045	52902	outLine	WESTERN_ASSAM	M	PUBLIC_PLACE	30	RELIANCE	NOKIA	1828960	8000
BABEL_OP1_102_52902_20120607_180239_inLine.sph	52902	20120607	180239	52902	inLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	31	RELIANCE	NOKIA	2973280	8000
BABEL_OP1_102_52902_20120607_180239_outLine.sph	52902	20120607	180239	52902	outLine	WESTERN_ASSAM	M	PUBLIC_PLACE	30	RELIANCE	NOKIA	2976480	8000
BABEL_OP1_102_14891_20121009_003232_outLine.sph	14891	20121009	003232	14891	outLine	CENTRAL_ASSAM	M	HOME_OFFICE_MOBILE	28	AIRCEL	NOKIA	4802560	8000
BABEL_OP1_102_14891_20121009_003232_inLine.sph	14891	20121009	003232	14891	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	32	AIRCEL	SAMSUNG	4799680	8000
BABEL_OP1_102_91386_20121226_175240_inLine.sph	91386	20121226	175240	91386	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_LANDLINE	51	BSNL	BSNL	4800160	8000
BABEL_OP1_102_91386_20121226_175240_outLine.sph	91386	20121226	175240	91386	outLine	CENTRAL_ASSAM	F	STREET	45	RELIANCE	NOKIA	4801120	8000
BABEL_OP1_102_64351_20120608_202610_inLine.sph	64351	20120608	202610	64351	inLine	WESTERN_ASSAM	M	VEHICLE	33	AIRCEL	NOKIA	4794400	8000
BABEL_OP1_102_64351_20120608_202610_outLine.sph	64351	20120608	202610	64351	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	32	IDEA	NOKIA	4796480	8000
BABEL_OP1_102_60277_20120615_195600_inLine.sph	60277	20120615	195600	60277	inLine	CENTRAL_ASSAM	M	PUBLIC_PLACE	20	AIRTEL	NOKIA	4798240	8000
BABEL_OP1_102_60277_20120615_195600_outLine.sph	60277	20120615	195600	60277	outLine	CENTRAL_ASSAM	M	STREET	23	RELIANCE	NOKIA	4800960	8000
BABEL_OP1_102_60995_20121107_203546_outLine.sph	60995	20121107	203546	60995	outLine	WESTERN_ASSAM	M	STREET	29	AIRCEL	SAMSUNG	4798720	8000
BABEL_OP1_102_60995_20121107_203546_inLine.sph	60995	20121107	203546	60995	inLine	WESTERN_ASSAM	M	STREET	48	RELIANCE	SAMSUNG	4800000	8000
BABEL_OP1_102_50798_20120426_190454_inLine.sph	50798	20120426	190454	50798	inLine	WESTERN_ASSAM	M	VEHICLE	27	AIRTEL	LEPHONE	4795200	8000
BABEL_OP1_102_50798_20120426_190454_outLine.sph	50798	20120426	190454	50798	outLine	WESTERN_ASSAM	M	PUBLIC_PLACE	32	AIRCEL	SPICE	4799680	8000
BABEL_OP1_102_19731_20130123_200845_inLine.sph	19731	20130123	200845	19731	inLine	CENTRAL_ASSAM	F	HOME_OFFICE_LANDLINE	52	BSNL	BSNL	4800160	8000
BABEL_OP1_102_19731_20130123_200845_outLine.sph	19731	20130123	200845	19731	outLine	WESTERN_ASSAM	F	HOME_OFFICE_MOBILE	35	VODAFONE	NOKIA	4798560	8000
BABEL_OP1_102_83493_20120429_172305_inLine.sph	83493	20120429	172305	83493	inLine	CENTRAL_ASSAM	M	CAR_KIT	20	VODAFONE	UNKNOWN	525600	8000
BABEL_OP1_102_83493_20120429_175508_inLine.sph	83493	20120429	175508	83493	inLine	CENTRAL_ASSAM	M	CAR_KIT	20	VODAFONE	UNKNOWN	4271680	8000
BABEL_OP1_102_83493_20120429_172305_outLine.sph	83493	20120429	172305	83493	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	30	IDEA	NOKIA	527360	8000
BABEL_OP1_102_83493_20120429_175508_outLine.sph	83493	20120429	175508	83493	outLine	CENTRAL_ASSAM	F	HOME_OFFICE_MOBILE	30	IDEA	NOKIA	4270080	8000
BABEL_OP1_102_87234_20121224_212540_outLine.sph	87234	20121224	212540	87234	outLine	WESTERN_ASSAM	M	HOME_OFFICE_MOBILE	40	AIRTEL	MICROMAX	4802240	8000
BABEL_OP1_102_87234_20121224_212540_inLine.sph	87234	20121224	212540	87234	inLine	EASTERN_ASSAM	F	HOME_OFFICE_LANDLINE	51	BSNL	BSNL	4800000	8000
BABEL_OP1_102_90975_20130127_195301_outLine.sph	90975	20130127	195301	90975	outLine	EASTERN_ASSAM	M	HOME_OFFICE_MOBILE	30	IDEA	NOKIA	4257120	8000
